,Comments,Datetime,num_words
246,That’s good news! We don’t need more pinoys or Indians. Locals can do the job equally well ,2021-02-17,19
247,WHY NOT CONTRACT SINGAPORE TO FT. WE CAN SAFE BILLIONS OF DOLLARS!,2021-02-17,12
248,What about the EPs in banking? There are way too many CECAs leeching off our economy!,2021-02-17,16
249,Wage cost will go up when industries begin employ local....then products cost increase...pass down to consumers ...up the cost of living...😌huh,2021-02-16,24
250,"Hopefully employers start to employ and engage ITE graduates then relying on permit holders. Groom them, they are knowledgeable too",2021-02-17,20
252,"All the whiners, kpkb King and haters will condemn no matter what the government does. The haters are only interested in promoting hatred... If economy suffer because government not pro business, also government fault.",2021-02-17,34
253,Most of the s pass already convert to spr. So what is the different???,2021-02-17,14
254,Bullshits lah. Companies can still circumvent and uses the loopholes to apply PRships for their foreign talents/workers to continue hiring them despite the reduced of S pass. Problems remain and the jobs still goes to FT.,2021-02-17,37
255,manufacturing companies will move out of Singapore. Good luck to our economy,2021-02-17,12
256,4G must ensure Singaporean that these S pass applications must not be a Free Rider with fake qualifications.,2021-02-17,17
257,Why only manufacturing... This should apply to all sectors...! SG United...,2021-02-16,11
258,"Enough quota filled for 2024, so",2021-02-17,5
259,We are not talking factory n construction sector we are talking shout ceca n fakes,2021-02-16,15
260,Also must introduce PR ratio.. must control PR as well... ,2021-02-16,10
261,Tech pass cecapoo same same,2021-02-17,5
262,"Why cut FW ? This is what we need , shd cut FT",2021-02-16,11
263,Should set levies on Employment Pass where salaries are $6k or $10k per mth. These are the good jobs we can do and we want. Why reserve S- Pass jobs for locals when the salary is around $2.5k?,2021-02-16,36
265,No wonder sg ppl always say no job lo 😱,2021-02-17,9
266,No foreign workers who do the jobs?,2021-02-17,7
269,My company that I am working have 5 s pass. 3 wp working office job 😂.  This is a good idea ,2021-02-16,18
270,"S pass should be cut for service sectors. Is it hard to employ Locals with starting pay of $2.5k in service sectors, ie waiter and waitresses, cashiers, teachers, etc.? ",2021-02-17,29
271,PaP anyhow lousy jobs for is and want us to be grateful?!#,2021-02-17,12
272,Can hire Spass but cannot up salary for singaporean. Full of crap. $1.6k job for Singaporean where got enough. Up skill is full of crap. What people wants are salary up skill.,2021-02-18,32
273,What the army chief says about the latest coup: https://str.sg/Jri4,2021-02-03,9
274,"We cannot believe 100% how is media update information about Myanmar country.  We knew about our country how is malitary coup.  Do you know about they are history?  They are history very very bad for myanmar peoples. Please do not update wrong information.  We cannot believe, how military say anything anything.  We love NLD, we love Ms Daw Aung San Suu Kyi.",2021-02-04,61
275,China and Russia ! Pls don't give burden to Myanmar this time.  Stop supporting Myanmar army.  ,2021-02-03,14
276,"Should sack this country from Asean, where army is more powerful than the govt.",2021-02-03,14
277,Terrible design for a simple infographic,2021-02-03,6
278,Singapore also in a similar state. Look at all the paper generals that stepped down and parachuted into the parliament.,2021-02-03,20
279,"Thailand had military coupes like clockwork. Notice how the west dont even bother.  So why are they suddenly so vested behind Myanmar's coup? Perhaps they see a strategic advantage to gain influence on Myanmar, which conveniently is at China's border.",2021-02-03,38
280,I am deeply disturbed by the person who designed this chart.   My OCD is acting up.,2021-02-03,16
281,Singapore also been ruled by military since fishing village days wut.,2021-02-03,11
282,Broken the Law and regulations according to the current constitution. Robbery power from people elected NLD government. ,2021-02-03,17
284,Why does this sound so familiar ? Oh Right! Trump calling the election a fraud! guess that's where the general got his idea from .,2021-02-03,22
285,"The saddest part is until now our leader , Daw Su is being accused of taking part genocide by the World. I still.see some bad comments about her. Now people should have clear picture about the Military. Who is intentionally controlling and manipulating our country behind.",2021-02-03,44
286,We stand with our leader Daw Aung San Su Kyi. We don't accept military coup. ,2021-02-03,14
287,Hmmm what is ASEAN response to this dramatic change in Myanmar?,2021-02-03,11
288,Save myanmar!! No military coup!! Free our leader!!,2021-02-03,8
289,"In Myanmar, no one knows how many times does the military coup happen.",2021-02-05,13
290,This is not our true Government.  This is fake and illegal.,2021-02-03,11
291,"No one requested them. They just did it for their own property.They stole our hope,Daw  Aung San Suu Kyi.",2021-02-03,19
292,The military say it took over cause they did not get response on election fraud suspicion raised but they get 25% of parliament unelected. Hmmmmmmmm,2021-02-03,24
293,"With china behind your backyard, u think they will support yr democracy?",2021-02-03,12
294,Myanmar will be another hong kong. who cares? The most powerful will lead. that is the military. ,2021-02-03,17
295,We voted only for NLD party  We trust our leader #AungSanSuuKyi,2021-02-03,10
296,"Son of dogs, We hate them.They shouldn't born",2021-02-04,6
297,It is time to fight to root out Military power in Myanmar,2021-02-03,12
298,Why making so much noise as if you people really care? It's peaceful in Myanmar. No protest at all and yet you people making so much noises in other people's country....,2021-02-03,29
299,That is how Myanmar Military bullied us . We cannot accept this move anymore ( enough is enough ). We have right to against Myanmar Military. We need to stop military coup. #WevotedAungSanSuuKyi .,2021-02-03,29
300,He saw the 466million sent by IMF so he greed to control the country. US will soon take him down like Iraq.,2021-02-03,21
302,This is gonna be 500years. Or worst 5000years. Only thailand can help. Because they 555.,2021-02-03,12
304,suu kyii proved to be worst than the military regime in handling myanmar affairs including the rohingyas so back to the cage,2021-02-04,22
305,UN useless USA the President is  weak China n N Korea support them so they will be there to stay,2021-02-03,20
306,The same people who refused to do anything about the Rohingya genocide is now asking for help,2021-02-04,17
307,That why Myanmar citizens are poorest coz of army's selfish rules ( Their family are so rich ),2021-02-03,15
308,Is there no one to help Myanmar people?,2021-02-03,8
309,"Well, they are not the only country in Asean ruled by generals...",2021-02-03,12
310,No country has the right to interfere in Myanmar internal affairs. Especially fuc; USA & UK. Ok ?,2021-02-03,16
311,We can’t fix this faking laws.🥲,2021-02-03,7
312,"Myanmar citizens appreciate and believe that UN will save Myanmar. We won't do anything to mess this up. If any protests happen this morning, They are hired by the military. #civil_disobedience #MilitaryHiredTheMob #saveMyanmar #rejectthemililary #stay_at_home_movement",2021-02-03,29
313,"We don't believe the Military. We need our Leader Daw Aung San Suu Kyi. We strongly condemn Military coup. We demand immediate release of state counseller Daw Aung San Suu Kyi, President U Win Myint, civilian government ministers and elected members of perliment. We demand to respect 2020 election results and form new civillian government soonest by NLD led pertinent.",2021-02-03,58
314,We Stand With Aung San Suu Kyi.,2021-02-03,7
315,Seems like the friendly neighbour feels Military+a country under western sanctions is easier to deal with compared to a Democratic government who may open up the economy reducing the friendly neighbour’s market,2021-02-03,34
317,"When government is not able to have full control over it's military, issues will happen",2021-02-03,14
318,$$$ is the devil of all root cause,2021-02-03,7
319,"The Coup by Military in Myanmar against 2020 general election results approved by Union Election Committee UEC, before holding parliamentary sessions is contrary to the constitution and origin of people’s sovereignty .   By this coup, Myanmar’s democractic reforms, building democratic federal union, overcoming Covid 19 Pandemic, strengthening national reconciliation and unification, peace and development are hindered to carry out continuously.   To contain the general conditions, we seriously demand To release Mr. President, state counsellor and all detainees. To recognize the approved results of 2020 general election To implement parliamentary sessions in accordance with constitution   We call for peace, stability and democratic culture development in Myanmar earnestly.",2021-02-03,104
320,"After corruptted Biden win the Presidency with election with fraudulent, Communist country like China, Myanmar, Iran, will be stronger again, becos Biden Make America weak again. President Trump era won't have such issue",2021-02-03,32
321,"China already took our Copper from our KyayNi Mountain.China also said Myanmar is neighborhood country.But China is always waiting the chance to get what our precious resources from our country. If china is real neighborhood country, china want our development. Now, he is covering military government at UN. Shame on You,China. We, people from Myanmar hope to get justice. Please UN. We believe you.We hope you. We are waiting your justice peacefully.  #SaveMyanmar #Reject_the_Military #WeHopeYouUN",2021-02-03,70
322,"I am the citizen of Myanmar. I stand with all of Myanmar’s civil servants who are showing their denounce towards military coup in Myanmar through Civil Disobedience Movement peacefully. We will only accept our leader and government, which won a (fair) election in the 2020 election. Let the military dictatorship fall. Let the justice prevails! #Civil_Disobedience #CivilDisobedience #AungSanSuuKyi #democracy  #Stay_at_home_movement #Save_Myanmar #reject_military_coup ကျွန်မသည် မြန်မာပြည်သူတစ်ယောက်ဖြစ်ပါသည်။ Civil Disobedience ပြုလုပ်၍ ငြိမ်းချမ်းစွာ  ဆန္ဒထုတ်ဖော်ကြသော ပြည်သူ့၀န်ထမ်းအင်ဂျင်နီယာများ၊ ပြည်သူ့ဝန်ထမ်း ဆရာ၀န်များနှင့် အခြား‌သော ဌာနဆိုင်ရာဝန်ထမ်းများ၊ ပြည်သူများနှင့် အတူတကွ ရပ်တည်သွားပါမည်။ #Civil_Disobedience #CivilDisobedience #Leader #democracy  #Stay_at_home_movement #CivilDisobedientCampaign #SaveMyanmar",2021-02-03,57
323,China and Russia supports the Myanmar army.please stop doing this.,2021-02-03,9
325,Aung Hlaing  GD EVENING SIR,2021-02-03,5
326,1% of fat man and their minions,2021-02-03,6
327,"The Coup by Military in Myanmar against 2020 general election results approved by Union Election Committee UEC, before holding parliamentary sessions is contrary to the constitution and origin of people’s sovereignty .   By this coup, Myanmar’s democractic reforms, building democratic federal union, overcoming Covid 19 Pandemic, strengthening national reconciliation and unification, peace and development are hindered to carry out continuously.   To contain the general conditions, we seriously demand To release Mr. President, state counsellor and all detainees. To recognize the approved results of 2020 general election To implement parliamentary sessions in accordance with constitution   We call for peace, stability and democratic culture development in Myanmar earnestly.",2021-02-03,104
328,China already say it's normal not a coup.  Now we know why Myanmar army junta dare to act like this after 10 years of democracy rule.,2021-02-03,24
329,"When it was Burma, the country was rich. Than Shwe and the current  Military  leader need to be toppled.The name. Myanmar was Than Shwe's vanity project. The military and the drug lords has a strong connection  financially.  Yes where are the Burmese  people.  Since 1962 this crazy junta controlling  Burma. Than Shwe changed the name. I will always respect  the Burmese people.  Yes Burma the way forward  Use Burmese zpeople Power for a Better Burma",2021-02-03,72
330,Military officials in Myanmar are all crook and corrupted. For 50 years where is the progress. The entire China changes in 40 year and is now one of the world’s most successful country. ,2021-02-03,32
331,China and Russia ! Pls don't give burden to Myanmar this time.  Stop supporting Myanmar army.,2021-02-03,14
332,It is time to fight to root out Military power in Myanmar,2021-02-03,12
333,"The Coup by Military in Myanmar against 2020 general election results approved by Union Election Committee UEC, before holding parliamentary sessions is contrary to the constitution and origin of people’s sovereignty .   By this coup, Myanmar’s democractic reforms, building democratic federal union, overcoming Covid 19 Pandemic, strengthening national reconciliation and unification, peace and development are hindered to carry out continuously.   To contain the general conditions, we seriously demand To release Mr. President, state counsellor and all detainees. To recognize the approved results of 2020 general election To implement parliamentary sessions in accordance with constitution   We call for peace, stability and democratic culture development in Myanmar earnestly.",2021-02-03,104
334,We voted only for NLD party  We trust our leader #AungSanSuuKyi,2021-02-03,10
335,"Myanmar citizens appreciate and believe that UN will save Myanmar. We won't do anything to mess this up. If any protests happen this morning, They are hired by the military. #civil_disobedience #MilitaryHiredTheMob #saveMyanmar #rejectthemililary #stay_at_home_movement",2021-02-03,29
336,"I am the citizen of Myanmar. I stand with all of Myanmar’s civil servants who are showing their denounce towards military coup in Myanmar through Civil Disobedience Movement peacefully. We will only accept our leader and government, which won a (fair) election in the 2020 election. Let the military dictatorship fall. Let the justice prevails! #Civil_Disobedience #CivilDisobedience #AungSanSuuKyi #democracy  #Stay_at_home_movement #Save_Myanmar #reject_military_coup ကျွန်မသည် မြန်မာပြည်သူတစ်ယောက်ဖြစ်ပါသည်။ Civil Disobedience ပြုလုပ်၍ ငြိမ်းချမ်းစွာ  ဆန္ဒထုတ်ဖော်ကြသော ပြည်သူ့၀န်ထမ်းအင်ဂျင်နီယာများ၊ ပြည်သူ့ဝန်ထမ်း ဆရာ၀န်များနှင့် အခြား‌သော ဌာနဆိုင်ရာဝန်ထမ်းများ၊ ပြည်သူများနှင့် အတူတကွ ရပ်တည်သွားပါမည်။ #Civil_Disobedience #CivilDisobedience #Leader #democracy  #Stay_at_home_movement #CivilDisobedientCampaign #SaveMyanmar",2021-02-03,57
337,China says it isn't a coup. Case close,2021-02-03,7
338,Yes boycott military! Remove all military in the world,2021-02-03,9
340,ARREST ! DT is still in charge 😉😀😂😁😃😄😊😆  Time to enjoy the show ! Pop corns 🌽 pls   https://youtu.be/wmVKXvnC1KY,2021-02-03,14
341,We need Democracy .We need freedom.Reject Military  #SaveMyanmar #We_need_democracy https://t.co/6tfeb1sUYx,2021-02-03,6
344,"I am the citizen of Myanmar. I stand with all of Myanmar’s civil servants who are showing their denounce towards military coup in Myanmar through Civil Disobedience Movement peacefully. We will only accept our leader and government, which won a (fair) election in the 2020 election. Let the military dictatorship fall. Let the justice prevails! #Civil_Disobedience #CivilDisobedience #AungSanSuuKyi #democracy  #Stay_at_home_movement #Save_Myanmar #reject_military_coup ကျွန်မသည် မြန်မာပြည်သူတစ်ယောက်ဖြစ်ပါသည်။ Civil Disobedience ပြုလုပ်၍ ငြိမ်းချမ်းစွာ  ဆန္ဒထုတ်ဖော်ကြသော ပြည်သူ့၀န်ထမ်းအင်ဂျင်နီယာများ၊ ပြည်သူ့ဝန်ထမ်း ဆရာ၀န်များနှင့် အခြား‌သော ဌာနဆိုင်ရာဝန်ထမ်းများ၊ ပြည်သူများနှင့် အတူတကွ ရပ်တည်သွားပါမည်။ #Civil_Disobedience #CivilDisobedience #Leader #democracy  #Stay_at_home_movement #CivilDisobedientCampaign #SaveMyanmar",2021-02-03,57
349,hello my pretty friend i am victor robinson by name  i was looking for a friend when i saw your charming profile and  it really attrative  i have tried to add you but i could not and i decide to comment here for you to add me up so we can talk  i will really appricate that if you could write me or add for us to talk thank you ,2021-02-03,70
350,"We strongly condemn Military coup.  We demand immediate release of state counseller Daw Aung San Suu Kyi, President U Win Myint, civilian government ministers and elected members of perliment.  We demand to respect 2020 election results and form new civillian government soonest by NLD led perliment.  #SaveMyanmar  #releaseaungsansuukyi #mandateelectionresult #UN  #US #PresidentBiden #Save #Burma 🇲🇲  #We #need #democracy!!! #Help #us #and #support #our #Leader,  #Aung #San #Suu #Kyi #government!!!",2021-02-03,45
354,"Incoming: F___ing Myanmar spammers / copy & paste army. Those ppl posting those nonsense, pls post on ur Myanmar related page.  THIS IS SINGAPORE NEWS PAGE. NOT UR MYANMAR RUBBISH PAGE.",2021-02-03,28
355,Shame on you!!Min Aung Hlaing,2021-02-03,6
356,I and my friends never had side effects such as Fever or body pain at all.,2021-02-01,16
357,"Also got some hospitalised but ""no evidence"" that it is caused by the vaccine.",2021-02-01,14
358,That’s the reason every individual has different body system sone might gets side effects and it is risky though since nobody can guarantee anything ,2021-02-01,25
359,I only had muscle ache for 1.5 days before CNY is my second dose,2021-02-01,13
360,"4 out of 155,000 and no ICU case. Nice report. ",2021-02-01,8
362,"Worry one day they will say, if don't vaccine, no travel (when border opened).",2021-02-02,13
363,This normal people some alegeric depends person and bloods,2021-02-01,9
365,"Can the Govt stop the confusion by categorising the effects of Covid? There were 3 severe cases, x number of somewhat severe, average reaction and also, those without any effects at all.",2021-02-01,31
366,Who will be the one bearing the medical expenses if there's any complications after the Covid vaccination but repeated test had confirmed is non related to Covid immunisation?  Many people had went ahead for Covid vaccination with utmost good faith that relevant authorities will bear all the cost of mishap after vaccination. Please address this in details.,2021-02-01,56
368,Maisarah Rahmat hopefully urs will be okay... Dua lebih lebih k sis😘,2021-02-01,12
371,too early to say yes or no. ,2021-02-01,7
373,Hw abt the ones who died lol,2021-02-03,7
374,David Icke’s dry humour   https://davidicke.com/2021/01/31/flu-is-almost-wiped-out-and-at-lowest-level-in-130-years-as-seasonal-virus-plummets-by-95-in-fact-its-hasnt-gone-anywhere-its-changed-its-name-by-deed-poll-to-covid-19/,2021-02-01,5
375,"This Plannedemic is a hoax, whereby the death rate is just a mere 0.1%-0.3%, much similar to the flu.    Data has shown that the death rates both for overall diseases as well as for the elderly in 2020 are NO DIFFERENT to those recorded for between 2016-2019.   The Biden administration is now coming clean and admitting that the Covid death rates in America for 2020 had been grossly exaggerated (most probably to make Trump look bad); and that the PCR testing should not be used as a diagnostic tool for positive cases.    The AMA also recently advised that Doctors should go ahead to treat patients in their early stage with hydroxychloroquine and chloroquine — this, after rigging the results last April that there was no evidence for the effectiveness with the 60+ years old drug, followed by a ban of their sales in the US.    In other words, the whole world had been lied to by those intent on bringing down the world economy, and to oust Trump out of office.  Chief among these culprits :  China for trying to hide the virus while sending thousands of  infected Chinese out into the world, and Fauci of FDA, WHO, as well as the complicit media and corrupted medical staff for blatantly lying about the severity of this virus.    DO NOT TAKE THE VACCINES!!  https://bluecat.live/video/368/doctors-around-the-world-issue-warning-on-vaccine?channelName=BluecatLive_5f69cefb2b200",2021-02-01,215
377,"Listen to the real experts with real degrees, masters, PhD who practice type of experts. Facebook university experts churn out infections diseases specialist are never to be trusted.",2021-02-01,28
378,"Kumusta 🇵🇭🇵🇭PHILIPPINES, alam kong maaaring hindi ito nauugnay sa iyo ngayon, ngunit kung nahanap mo ang iyong sarili na nagsisimulang makatipid ng hanggang 800,000 piso sa loob lamang ng 5 araw tulad ng ginawa ko lagi mong malalaman kung bakit kailangan mong kumita sa online,  karamihan sa panahong ito kailangan nating pilipino ang pilipino upang maayos ang napakaraming mga pinsala at mga kristiyano na darating 2 araw na ang nakakaraan kumita ako ng 100,000 piso mula sa 20,000 piso kasama si G. Ben Adam        Hindi kita pinipilit, ngunit kung OK ka sa estado wala kang problema ngunit kung hindi ka maaari maaari kang makipag-ugnay sa kanya, mag-click sa link sa ibaba https://www.facebook.com/Benadam.316",2021-02-01,104
379,How Covid-19 transmission could have happened: https://str.sg/Jati  Get stories delivered to you on Telegram: https://t.me/TheStraitsTimes,2020-12-19,13
380,It is a tough move given that these next 2 weeks are the year end peak for staycations and dining. But I guess it is for everyone’s safety and well-being 🙏🏻,2020-12-19,29
381,"Better don't go staycation at hotel, you never know who slept on the bed and use the toilet the day before. Home is the safest place to sleep..",2020-12-19,27
382,So assumed infection source is at/from the hotel from staff? Or people delivering food? Or cleaning rooms?  Great sleuthing techniques! Since infection dates and flight origins all different  Stay tuned ....,2020-12-19,31
383,So three guests were ok upon arrival but got covid from their quarantine at mandarin hotel...? Even quarantine isn’t safe anymore 😱,2020-12-19,22
384,Shouldn't there be just one place for foreigners to SHN or be quarantined rather than mix with other guests? 🤔,2020-12-19,18
385,those who stay at the hotel during that period should go for covid test and quarantine to protect the safety of the community,2020-12-19,23
386,Give me a break. Lucky Plaza is strangely still on the alternate day entry system and now Chatterbox is closed too. That makes two of the island’s best chicken rice stores out of reach for many today then.,2020-12-19,39
387,"Breach SHN in the hotel ? Not surprising. With high staycations by locals , should not mix imported cases during their SHN with locals.",2020-12-19,22
388,"Went there the last time, realise their control is quite lax. They should check the number of SHN residents accessing the 5th floor lobby. ",2020-12-19,23
389,"Stop accepting guests, How about the hotel staff? ",2020-12-19,8
390,"That is why, never ASSUME everyone here in Singapore is covid free. Tons of asymptomatics are STILL running around... stay safe.",2020-12-19,21
392,"PM going to tv very soon to announce CB second. Why anyhow go, kena how? Stay at home very difficult meh. You got infected, PM would feel very sad.",2020-12-19,29
393,The website labeled Singapore clean for the hotel. What a joke,2020-12-19,11
394,It is a calculated risk allowing foreigners to enter. ,2020-12-19,9
395,"So authority is investigating all the genome detected from the patients and found this? Amazing!! Salute to the hard work by MOH.   “The 13 imported cases, confirmed between Nov 2 and Nov 19, were observed to have high genetic similarity despite the cases having arrived from different countries, “",2020-12-19,45
396,"""The 13 cases ... were observed to have high genetic similarity""  Referring to the people or the virus? 🤔",2020-12-19,16
397,So long already Then move existing guests Wouldn’t that further spread it if indeed the existing guests infected?,2020-12-19,19
398,Decorated nice Christmas for celebrating    already  re near by  around  mandarin  hotel,2020-12-19,12
399,See kiasu staycation see now got another import case at hotel,2020-12-19,11
400,Awesome! Simply amazing! Well done! :),2020-12-19,5
401,WHY ARE YOU KEEP IMPORTING INFECTED PATIENT INTO SINGAPORE ????  1 more suggestion Quarantine Area should be at Tuas South   Why in the CBD ?,2020-12-19,22
402,"Infact, staying in any hotel, are in great risk ,especially the room. We don't know who had Covid-19 sleep on that night, bath room towel, toilet bowl, cup and boiling jar. All these are the great risk, whether got properly wash or not. You and I don't know any one touch those things or not. I still prefer stay at home are more safe then Hotel. This is the high peak period where people rushing for holidays and  enjoy staying in the Hotel. Play safe and stay at home.",2020-12-19,87
403,No risk no gain?   Should not host 2 groups within same hotel.    Central aircon ventilation system leh.   Wait trigger new wave.   Say 👋 👋 to phase 3,2020-12-20,23
404,"Even stay hotel also not save, one person get, the whole lot had to leave.",2020-12-19,15
405,You can't possibly welcome guest for staycation in a hotel filled with STN personnel which may increase the risk of transmission. That's preposterous!,2020-12-19,21
406,Publish hotels serving SHN guests!,2020-12-20,5
407,Are you sure phase 3 is ready?,2020-12-19,6
408,"The best is to reopen all old unused prison like AWP for example , use this high secure faciality for quarentine isnt it that difficult , even if they wanna breach also difficult when they are in a prison enviroment ,  Those who are found to be with the virus just throw them there , Simple as that , no need to worry with the present community until they are cleared , or alternatively Singapore can stop all incoming flights for foreigners until the situation is getting better , we are near to phase 3 dont wanna be back into CB ",2020-12-19,93
409,wear a tag that peep non stop if out of rm. ,2020-12-19,11
410,"what a failure... already 8 months plus, still havent answered for the following yet!!!!! what a shame.... CASE 1,142: SINGAPOREAN MAN The 90-year-old man is a locally transmitted and unlinked case. He was confirmed to have Covid-19 on April 3 and was warded in NCID. HOW HE GOT THE VIRUS??? STILL HAVENT REVEALED THE TRUTH YET, AND YET BECAME 8TH DEATH!!! same for case 16370, case 11714, case 17329, case 4689, case 1516, case 1305, case 1414. case 1528, case 16370, case 14744, case 1323, case 2728, case 1595, case 9682, case 1071, case 1836, case 3145, case 58343.... still havent revealed the truth yet..... pls reveal asap!!!!",2020-12-19,85
411,From same brand of vaccine?,2020-12-19,5
412,SH in the same hotel as Staycation? It’s allowed?,2020-12-20,10
413,MOH advise those that stay there during the period to monitor their own health. That dangerous tbh.  Leaving individuals to do their own due diligence is the mother of all screw-up.   It just take 1 or 2 reckless or irresponsible to introduce it back to the community.,2020-12-19,44
414,Use different labs and each will result in totally different result. The test is severly flawed!,2020-12-19,16
415,Good..expected more such issue will come out ..since we had so many import cases everyday,2020-12-19,16
416,keep on imported case lol...keep it up and well done.👏👏👏now thing have happend,2020-12-19,15
417,Import some more crazy govt,2020-12-19,5
418,Looks like the predicted doomsday is fast becoming a reality.,2020-12-19,10
419,That’s new ..13 SHN guests get infected at their SHN dedicated hotel?.🤔..suay one🥲.. ,2020-12-19,14
420,Staycation anyone ? Utilise your voucher leh.,2020-12-19,6
423,should quarantine in zoo lahh ..ahaha!,2020-12-19,6
424,Brad Fraser Sam Cook Nov/Dec 2018,2020-12-19,6
425,Another major screwed up. Import some more lah.,2020-12-19,8
426,not worth the risk taking in Covid-19 guests maybe the droplets from them already inside the lift when they use it to go to their rooms ? ,2020-12-19,26
427,All sent back to their country,2020-12-19,6
428,Isn’t it idiotic to mix guests and SHN people in the same building????,2020-12-19,14
429,It's crazy to host high risk imports with SG staycationers within the same indoor venue. Calculated risk or gamble?,2020-12-19,18
430,"Sg gov wants us Sgporeans to contract Covid by giving us Singapore Rediscover ""Covid"" Voucher.",2020-12-19,15
431,"Most and very likely Imported cases, bcause Quarantined at Hotel ! Not Community cases !!",2020-12-19,13
432,"What does ""high genetic similarities"" mean? From the same country? Or ethnic group?🤔",2020-12-19,13
433,stop going for staycation until all cleared. ,2020-12-19,7
435,Jarvis Chua u r safe. Wun kena this hotel. ,2020-12-20,9
439,Yes. stay home be safe..,2020-12-20,5
455,"Pls la, do the right thing le",2020-12-19,7
465,Kaelyn Goh Kai Leng gg ,2020-12-19,5
466,Get the latest news delivered to you on Telegram: https://t.me/TheStraitsTimes,2020-12-15,9
467,This news now finally helps to make sense why dorm workers have been quarantined so long. It’s really sad. If it’s was Singaporeans locked up in their hdbs I’m quite sure within 1 week many of us will not be able to take it..,2020-12-15,46
468,Some of the comments here are sick. Just displaying the Singapore mindset which is really self centered and not compassionate. They should seek compensation from the sg government who largely ignored them until things gone way out of control. ,2020-12-15,39
469,"{300,000 humans, near zero deaths. (Depression, etc. excluded.)}  As the human herd entire recovers health economics, it is now time to pay the bills for economic health.  Everywhere.",2020-12-15,27
470,A fine example of what herd immunity would look like. Assuming all the previously infected won’t need vaccinations and have already developed natural antibodies.,2020-12-15,25
471,"Singapore is a live laboratory for the world to gain the needed data to design containment strategies for this virus. Other populations are too large or not sufficiently disciplined to squeeze out the desired result. So far other than us only China, Vietnam, Taiwan and Hong Kong have more or less succeeded in fighting the virus.",2020-12-15,56
472,"Singapore as a govt did supported them(Work permit holders) over the period of time. Really have to be grateful for them. However not the local community did so. Everyone knows they are not being treated equally as a community. Of-course not all locals are but majority. Always treated as a outsider. A perfect example , look at the worker dorms location always AWAY from the HDB buildings and local communities. Like a lower class community will have to live in outside of the city in congested buildings. In the past, there were some dorms displaced from local community area to outside, I guess govt took such action due to immense pressure from the locals. ",2020-12-16,113
473,We need Foreign Labour many company can’t work or hold on anymore. W/o FL work don’t progress. Think is about time more ground work by local to supervise n handle to go through these hard time. We need to keep our Pioneer Spirit alive ... ,2020-12-15,47
474,"A real case-demic! Another 98k migrant workers found to be Covid-19 positive through serology testing alone. They were asymptomatic throughout, showed no symptoms of infection and did not take a PCR test. This is in addition to the 54k of such workers tested positive through a PCR test.",2020-12-16,45
475,"Singaporean admitted n asked to stay in isolation room with tv, aircon, food n medical provided also complain. Dam shame to b Singaporean while others suffer more than us",2020-12-15,29
476,"I think it helps for one to read the full article, on why the numbers reported did not include those who tested positive via the serology test:  When it comes to reporting of Covid-19 practices, the ministries said that Singapore follows the World Health Organisation's criterion that only positive results from PCR tests are included in the case count, which ensures consistency in reporting cases across countries.",2020-12-15,66
477,It is no surprise but this information is good for future preventive measures. The migrant workers well-being should not be overlooked. ,2020-12-15,20
478,So. Now they are carriers of Corona Covid -19 virus. ,2020-12-15,9
479,"For all Malaysians who condemned TopGlove, see for yourselves. Even for being so strict in Spore, it stil can happen.",2020-12-15,20
480,"Dear  Teresa  You need to get the facts right. These FTs were exposed to the virus. They did not start the spread. We did not take care of their well-being. Let's not forget, these are the people that take on work that you and I and our Children will NOT do. Easy to say that we have too many of time.   Imagine NOT having any of them at all. Can you picture what the HDB Estates will look like, Who's going to fill up your tank at the petrol station, Drive our buses and more importantly carry out the construction.   Please DO NOT underestimate their contribution and please DO NOT accuse them of taking over our jobs. We need to reflect on ourselves and ask why employers prefer these FT. The answer is simply our own  Arrogance and our High and Mighty attitude that turn off potential employers.   Yes, there are many of them in the IT and Finance (your reference to Changi Business Park) and the Banks. These guys are Good at what they do. So what's wrong with hiring them.",2020-12-15,178
481,"If u apologized only when u are asked, then it is not much of an apology. The ""lockup"" of the dorms to restrict the spread of Covid-19 is a must but painful step. The FWs inside certainly feel painful or sad to be kept in the dorms all these times. The government has to do it because it is a crisis that must be contained. Both sides feel the pain n anger! What to do? Can we do otherwise?",2020-12-15,79
482,"How many of these ""infected"" one had mingled around us?",2020-12-15,10
483,A lot leh. Luckily WHO doesn't count serology test's outcome. It's like give Singapore 50 goals handicapped. Imagine the reported cases are 150k+! 😱,2020-12-16,18
484,"so.... taking this into account our IFR in sg now is at 0.0185%.  and in reality it is supposed to be much much lower because of the hidden community cases which werent tested?  Judging on these stats, shouldnt we need more lockdowns so that people wont die from road accidents?",2020-12-16,49
485,47% is consider a lot actually.. Look like dorms infection cases never end forever. God pls help Singapore🙏,2020-12-15,17
486,Half of the dorm workers are previously infected. MOH should conduct a study to investigate if they are immune to new infections or if they have antibodies that can be used to produce a cure for infected patients ,2020-12-15,38
487,So statistic of 58 thousands is not accurate? Total is closed to 200 thousands?,2020-12-15,12
488,"The amount of xenophobic, accusatory comments here is astounding and disappointing.  You think they wanted to get sick? You think it was a light decision for them to go thousands of kilometres away to a tiny island in South East Asia away from all known family and friends?  We as a people have a long way to go. Have a little empathy and see if you think you can handle living a day in their shoes. If it's a resounding No, then clearly something is wrong.  Glad to see that steps are being taken to ensure our migrant workers are looked after. Humanity first.",2020-12-15,103
