,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2152,2360,Grow two balls first before hiding behind the keyboard and yeah even if you’re a woman grow two because you need them.,7/3/21,-0.07500000000000001,0.5166666666666666,0.094,0.812,0.094,0.0,fear
2161,2369,The Govt should get serious and no more compromised to this bunch of uneducated professionals who does not respect the laws in Singapore.,1/3/21,-0.29166666666666663,0.5833333333333333,0.232,0.768,0.0,-0.6192,fear
2165,2374,They will fear only if we cancel their PR or working permit.,1/3/21,0.0,1.0,0.342,0.658,0.0,-0.6369,fear
2182,2391,You wear mask  Is it because you are loyal to the country  In Singapore the answer is no  It is just self interest driven fear or greed is prevalent here  No MNC is iron proof  The system made the people become like that  Taking wealth we dun deserve bad effect  Make people become greedy selfish timid petty craving for power and wealth snd use this and  law to direct people to whistleblow to behave in a certain manner  Fake and shallow system to secure a single party dominance  What is the point ?,2/3/21,-0.11746031746031743,0.6428571428571428,0.216,0.586,0.198,-0.2732,fear
2193,2402,I heard the cage at kallang also like that .. say only 8 people can play.,24/2/21,0.0,1.0,0.0,0.71,0.29,0.5994,fear
2200,2409,If every one of us does our part to contain and follow rules then probably there will be lesser cases of covid19.,24/2/21,0.0,0.5,0.0,1.0,0.0,0.0,fear
2218,2427,Pay lesser if kena caught.,24/2/21,0.0,0.5,0.259,0.741,0.0,-0.1027,fear
2232,2441,Open up totally or the divide will get even worse...,17/2/21,-0.13333333333333333,0.6166666666666667,0.0,1.0,0.0,0.0,fear
2247,2458,Since am in trading career my Forexthen was lucky enough to get to know Mr Sani Yusuf trading has increased a lot.,17/2/21,0.16666666666666666,0.6666666666666667,0.0,0.795,0.205,0.5994,fear
2301,2512,"I wondered ours working hours can/will be rescheduled to 3 batches base on locations of examples 08:00-16:00 ,09:00-17:00, 10:00-18:00 and will this help to reduce the crowd of the public transportation and the eating places",2020-03-25,-0.4,0.5333333333333333,0.0,0.911,0.089,0.481,fear
2315,2526,"And now when Singaporeans are helping the government to have the FORESIGHT to identify potential cluster outbreak events like the GE, you dismiss it off as not jumping to conclusions and waiting to see if it really happens.",2020-07-17,0.1,0.6,0.0,0.885,0.115,0.5719,fear
2323,2534,"Lucky we not hk or west certain country, if not govt please don’t anyhow.",2020-07-17,0.2738095238095238,0.7023809523809523,0.11,0.616,0.274,0.4475,fear
2335,2546,The pot who started GE2020 in the first place during the pandemic is finally calling the kettle black.,2020-07-19,0.02777777777777778,0.5888888888888889,0.0,1.0,0.0,0.0,fear
2337,2549,"Nvr think u are lucky everyday, when the virus come, then u would say, why me!!!",2020-06-16,-0.028645833333333343,0.7166666666666667,0.0,0.78,0.22,0.5684,fear
2341,2554,And before u make a hate comment or some other random shit please hear me out.,2020-06-19,-0.40625,0.64375,0.354,0.534,0.112,-0.7184,fear
2348,2561,The govt has already made it almost impossible for our free voices to be heard and now they want to trace our every step.,2020-06-09,-0.1333333333333333,0.9,0.0,0.827,0.173,0.5574,fear
2366,2579,It appears that those who flouted the rules at Robertson Quay are getting away scot free.,2020-05-31,0.4,0.8,0.0,0.82,0.18,0.5106,fear
2369,2582,"Especially when idiots walk and bump into one another... the servers that serve one table to another table.. all will kena🤪, just stay home",2020-05-29,-0.4,0.9,0.0,1.0,0.0,0.0,fear
2414,2627,"If he enforce a lockdown, it'll make the idiots panic more",2020-04-03,-0.15000000000000002,0.65,0.268,0.732,0.0,-0.5106,fear
2424,2637,Frightening fact on COVID 19 infection:Make no mistake.,2020-03-25,-0.5,1.0,0.609,0.391,0.0,-0.7783,fear
2426,2642,"During that time, they will be completely alone, while you sit at home waiting to hear whether they have made it through.Imagine that person is someone you love dearly.",2020-03-25,0.3,0.5,0.065,0.737,0.198,0.6915,fear
2427,2643,"Because it's going to be a reality for many in the coming weeks.And if that person in hospital happens to be you, going through that ordeal completely alone, it would be nothing less than terrifying.Please stay home and only go out if absolutely necessary.",2020-03-25,0.08666666666666667,0.5933333333333334,0.052,0.948,0.0,-0.3167,fear
2433,2649,Y’all might feel that why everyone so srs as y’all claim to be just joking and y’all joke about ur own religion to .,2020-02-19,0.6,1.0,0.0,0.837,0.163,0.4767,fear
2449,2666,"However, wishes that the safety measurement become better.",2021-01-23,0.5,0.5,0.0,0.407,0.593,0.743,fear
2450,2667,From my observation only 20% of the visitor scan in to visit the hawker and there is no temperature taken.,2021-01-23,0.0,1.0,0.104,0.896,0.0,-0.296,fear
2466,2683,All the commuters are still sitting/standing side by side and many are coughing/sneezing without their masks on!,2020-04-01,0.625,0.5,0.0,1.0,0.0,0.0,fear
2471,2688,ONLY those with long queues.,2020-04-01,-0.025,0.7,0.0,1.0,0.0,0.0,fear
2494,2719,Now the cases are still fluctuating.by allowing everyone to go out to tuition centres etc just means the virus has a high chance to spread againand cause a high number of deaths.,2020-06-15,0.16,0.5399999999999999,0.0,0.895,0.105,0.3182,fear
2501,2726,We really need tough measures and not just half-hearted attempts to prevent the spread of the virus?,2020-04-09,-0.09444444444444444,0.5166666666666667,0.099,0.839,0.062,-0.1725,fear
2504,2729,"to everyone: stay safe and drink loads of water, if sick, see the doc asap okays!!",2020-04-09,-0.25,0.6785714285714286,0.144,0.568,0.288,0.508,fear
2530,2755,You might look healthy but there are a lot of cases where the infected and positive doesn't have symptoms and become carrier to the surrounding ..,2020-03-28,0.36363636363636365,0.5227272727272727,0.13,0.666,0.204,0.3506,fear
2537,2762,This is so dangerous.,2020-03-28,-0.6,0.9,0.571,0.429,0.0,-0.6113,fear
2540,2765,I live in London now and the situation is dire.,2020-03-28,0.13636363636363635,0.5,0.273,0.727,0.0,-0.4588,fear
2554,2780,I love how our government is treating us like kids as if we do not know what is 1 meter apart means 😑😑😑,2020-03-27,0.5,0.6,0.0,0.739,0.261,0.7717,fear
2581,2808,"Also, it applies only to within 1m of people you don’t know.",2020-03-27,0.0,1.0,0.0,1.0,0.0,0.0,fear
2598,2825,"Just curious, is wearing a mask when you are outside better off?",2020-03-22,0.13333333333333333,0.5166666666666667,0.0,0.634,0.366,0.6369,fear
2632,2859,"Such stupidity will cause astronomical increase in chronic, terminal and autoimmune diseases!",2020-03-20,-0.375,0.75,0.206,0.645,0.148,-0.2244,fear
2641,2868,The queue was full of ppl purposely standing so close to one another.,2020-03-21,0.35,0.55,0.0,1.0,0.0,0.0,fear
2643,2870,The weather is so hot yet u are standing so close.,2020-03-21,0.25,0.8500000000000001,0.0,1.0,0.0,0.0,fear
2647,2874,"I hate to Say Say Say but you are Bad to the environment, climate change, the immune system, the organs, the soil, the fruits, vegetables, the animals, the seafood and every living creatures including the voiceless unborn foetuses.",2020-03-21,-0.75,0.7833333333333333,0.161,0.747,0.093,-0.6124,fear
2668,2896,"But looking at this, life will still be nowhere near normal.",2020-10-20,0.125,0.5249999999999999,0.0,1.0,0.0,0.0,fear
2670,2898,(Don't get me wrong tho.,2020-10-20,-0.5,0.9,0.0,0.61,0.39,0.3724,fear
2687,2915,But they can put 20 touching into a lift?,2020-10-05,0.5,0.5,0.0,1.0,0.0,0.0,fear
2699,2927,Make more revenue this way.,2020-09-09,0.5,0.5,0.0,1.0,0.0,0.0,fear
2711,2939,There are so many cross-contamination touch points in this method which appears to also add to the already difficult task of taking an effective uncontaminated swab from a patient.,2020-06-10,0.19999999999999998,0.7666666666666666,0.079,0.823,0.098,0.1531,fear
2717,2945,If you’re fearful of it good because it is deadly and safety and security must be ensured to the fullest to make sure we end it.,2020-06-10,0.02499999999999998,0.7222222222222222,0.092,0.607,0.301,0.7351,fear
2721,2949,Too many people are just too stubborn to listen.Suddenly those who don’t exercise have nothing to do and decide to go to the park.,2020-04-11,0.5,0.5,0.105,0.895,0.0,-0.4019,fear
2724,2952,In order to save us all the fine has to be enforce  where it hurts ppl the most in order to obey the safe distancing regulations which protects everyone eventually,2020-04-12,0.47222222222222227,0.5,0.081,0.653,0.266,0.7269,fear
2744,2973,To encourage the car owner to go out more ?,2020-04-04,0.5,0.5,0.0,0.708,0.292,0.5106,fear
2777,3007,Hope enforcer should patrol more on those likely crowded places.,2020-07-26,0.25,0.75,0.0,0.756,0.244,0.4404,fear
2781,3012,May take some time but this will secure one area of safety at dining places,2020-07-27,0.4,0.6,0.0,0.657,0.343,0.7783,fear
2786,3017,This kind of scene will keep happening so long we are moving into phase 3,2020-07-26,0.27499999999999997,0.65,0.0,1.0,0.0,0.0,fear
2794,3025,Especially those who wear masks on their chin.,2020-07-22,0.0,1.0,0.0,1.0,0.0,0.0,fear
2804,3035,"During schooling hours when children are suppose to be at home for HBL, we see parents with primary school children strolling (unmask) at the park.",2020-06-13,0.4,0.5,0.0,1.0,0.0,0.0,fear
2806,3037,"Dear Mr Wong @lawrencewongst, this has been happening for many weeks already and people are getting bolder.",2020-06-13,0.5,0.5,0.0,0.758,0.242,0.5859,fear
2807,3038,The general perception is enforcement is weak and random - very hard to get caught.,2020-06-13,-0.30104166666666665,0.5822916666666667,0.277,0.723,0.0,-0.5563,fear
2818,3049,"Sir, we hope your task force seriously reconsider the opening up of phases in such quick time.",2020-06-13,0.0,0.5555555555555555,0.087,0.765,0.148,0.296,fear
2831,3062,"People very much desire to cooperate at such a difficult time as this but because new implementations and advisories are ever so fast changing, I feel it is important to state loud and clear in plain terms and esp the rationale behind each stricter level of advisory.",2020-04-01,0.008207792207792209,0.6055021645021645,0.035,0.814,0.151,0.704,fear
2868,3100,This is extremely risky and dangerous.,2020-04-03,-0.3625,0.95,0.577,0.423,0.0,-0.6659,fear
2887,3120,"Bear in mind China rarely ""praises"" or ""give words of endorsements"" to Japanese-linked whatever.",2020-03-28,0.3,0.9,0.0,1.0,0.0,0.0,fear
2909,3142,"FEEDBACK : Another ""piece of evidence"" why masks are important in the containment efforts.",2020-03-28,0.4,1.0,0.0,0.87,0.13,0.2023,fear
2918,3151,"After sometime, it will become almost impossible to do ""effective contact tracing"" and Singapore will then be at high risks of becoming the next Italy or Spain (sudden spikes in cases, exploded, healthcare system breakdown etc) This is highly possible if our Govt become complacent (means while doing good in some areas but also flawed / overlook in other areas) @leehsienloong @gankimyong @ongyekung @khawboonwan @teocheehean @lawrencewongst",2020-03-28,0.06183333333333332,0.6164999999999999,0.04,0.901,0.059,0.3182,fear
2921,3154,"However, there is one important info in this article : (QUOTE) "" Experts suggest this has been more than just luck, pointing to a case in which 41 health workers were exposed to the coronavirus in a Singapore hospital yet evaded infection.The workers had all come within two metres of a middle-aged man with Covid-19 who was being intubated, a procedure which involves a tube being inserted into the patient’s trachea.",2020-03-28,0.05000000000000001,0.8333333333333334,0.019,0.906,0.075,0.5809,fear
2927,3160,Strong Evidence: WEARING MASKS ARE EFFECTIVE PROTECTION.,2020-03-28,0.5166666666666666,0.7666666666666666,0.0,0.412,0.588,0.7983,fear
2934,3168,"Honestly to me, the symptoms of COVID-19 is confusing - it seems like normal flu, normal tick in the throat, normal pneumonia,  or asthma or sinus & some of us will just wait it out for it to heal by itself.",2020-03-25,0.15,0.6499999999999999,0.1,0.778,0.122,0.25,fear
2943,3177,"And not only to a sometbing certain, but to everyting.",2020-03-27,0.10714285714285714,0.7857142857142857,0.0,0.838,0.162,0.1406,fear
2966,3201,It would be wise if both countries Singapore and Malaysia work out together to extend the borders lockdown.,2020-03-23,0.7,0.9,0.0,0.769,0.231,0.5859,fear
2968,3203,This is extremely dangerous if the infected in Malaysia are much more than what was reported in the news.,2020-03-23,-0.04999999999999999,0.7,0.279,0.721,0.0,-0.7645,fear
2971,3206,And our Govt must seriously look into this to avoid becoming the next Italy.,2020-03-23,0.038888888888888896,0.5055555555555555,0.245,0.755,0.0,-0.4404,fear
2975,3210,"When Singapore is still within control, economy though bad is still manageable.",2020-03-23,-0.6999999999999998,0.6666666666666666,0.241,0.759,0.0,-0.5423,fear
2977,3212,So our Govt most important task now : to prevent Singapore from becoming the next Italy.,2020-03-23,0.3375,0.5875,0.0,0.803,0.197,0.2944,fear
2987,3222,It has NEVER safe distancing at the supermarkets.,2020-06-06,-0.25,0.5,0.256,0.744,0.0,-0.3412,fear
3003,3238,Government already say wear mask be good be safe why she special 😂😂😂 why she want go hospital sleep at the bed let her go la.,2020-05-04,0.5190476190476191,0.5571428571428572,0.0,0.692,0.308,0.8316,fear
3014,3249,"The doctors and nurses were covered from head to toe also get infected means the masks sterilised with Ethylene oxide, a cancer causing agent, only give a false sense of security!",2020-04-17,-0.25000000000000006,0.8,0.217,0.716,0.066,-0.7574,fear
3016,3251,"When the commuters coughed badly, I did not fall sick even though I was sitting next to them.",2020-04-17,-0.47142857142857136,0.5079365079365079,0.157,0.707,0.136,-0.1022,fear
3035,3270,"While the ""circuit breaker"" is in place, we should also implement universal testing (a local lab has devised a 5min test with a 95% accuracy rate) and round up all Covid infected persons to maximise the effectiveness of cutting off viral transmission within the community... then once the month is up, we should legally mandate (and strictly enforce) all noses and mouths to be covered in public (once u step outta your house for no matter how long and for no matter what purpose)... this will enable us to embrace both defensive (semi-lockdown) and offensive (testing + treatment) measures in tandem to combat Covid so we can resume a greater semblance of domestic socioeconomic normalcy as soon as possible... the living conditions of our FWs also need urgent and significant improvement bcoz we're only as strong as our weakest link, and right now the FW dorms are looking pretty dodgy...",2020-04-08,0.07960317460317459,0.514047619047619,0.106,0.759,0.135,0.2023,fear
3060,3317,"To be honest, look at the streets.",5/10/20,0.6,0.9,0.0,0.645,0.355,0.5106,fear
3065,3322,"Wear a mask, wash your hands and avoid touching your face.",5/10/20,0.5,0.5,0.196,0.804,0.0,-0.296,fear
3066,3323,"The spirit behind the regulations is to minimize contact wherever possible and given the lax in enforcement, I would reckon that govt wants individuals and companies to undertake risk based approach without the govt restrictions",5/10/20,-0.06666666666666667,0.6,0.059,0.894,0.047,-0.1027,fear
3080,3337,"> These include the increase in group size limits for key life events such as weddings and religious activities to 100 persons, but in multiple zones or time slots of at most 50 persons each to limit potential risk exposure.",5/10/20,0.08333333333333333,0.5416666666666666,0.064,0.896,0.04,-0.25,fear
3082,3339,"> Related Story Places of worship slowly open up to more worshippers as Covid-19 rules eased

> Museums and libraries have also reopened, and small-scale live performances are being trialled to prepare Singapore to eventually be able to resume such activities safely, added Mr Gan.",5/10/20,0.23376623376623376,0.5035714285714286,0.0,0.801,0.199,0.8268,fear
3097,3354,"The cases will spike up for sure, but as long as they are manageable from an ICU perspective and hospital load, we are more than fine.",5/10/20,0.3416666666666667,0.5722222222222222,0.0,0.849,0.151,0.5052,fear
3104,3361,"The purpose of limited pax is to limit one's exposure to another person from a different household, thus limiting the exposure to potential covid 19.",5/10/20,-0.023809523809523808,0.580952380952381,0.076,0.924,0.0,-0.2263,fear
3120,3377,I mean army personels are immune to covid right?,7/12/20,-0.01339285714285715,0.6116071428571428,0.0,0.761,0.239,0.296,fear
3123,3380,But how would the store be able to anticipate and prevent such a gathering.,5/12/20,0.25,0.5625,0.0,0.916,0.084,0.0258,fear
3125,3382,It seems that even Adidas SG made necessary precaution as they knew launching the product in stores would draw a huge crowd so why can't Footlocker do the same?,5/12/20,0.13333333333333336,0.6749999999999999,0.0,0.922,0.078,0.3182,fear
3131,3388,"I don't know what it is with people like this and thinking the ""bad guy"" will always end up speechless.",16/11/20,-0.6999999999999998,0.6666666666666666,0.152,0.739,0.109,-0.25,fear
3160,3417,"> ""playing the role of a safe distancing ambassador"".",28/4/20,0.5,0.5,0.0,0.515,0.485,0.5719,fear
3187,3444,"All parties concerned observed the safe distancing rules.""",28/4/20,0.5,0.5,0.0,0.517,0.483,0.6808,fear
3192,3449,Those who do not comply will be issued a fine.,28/4/20,0.4166666666666667,0.5,0.0,0.816,0.184,0.2023,fear
3201,3459,"> 

> Another MP, Liang Eng Hwa of Holland-Bukit Timah GRC, also posted about being a safe distancing ambassador on Sunday.",28/4/20,0.5,0.5,0.0,0.854,0.146,0.4404,fear
3203,3461,"> Mr Liang wrote: ""Joined as one of the Safe Distancing Ambassador (SDA) this evening.",28/4/20,0.5,0.5,0.0,0.818,0.182,0.4404,fear
3205,3463,"> 

> 

> Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram

---
1.0.2 | [Source code](https://github.com/fterh/sneakpeek) | [Contribute](https://github.com/fterh/sneakpeek)",28/4/20,0.5,0.9,0.0,1.0,0.0,0.0,fear
3218,3476,What you guys think about removing your face makes to adjust in public would that considered fine worthy.,18/4/20,0.25,0.5222222222222223,0.0,0.773,0.227,0.5719,fear
3233,3491,"> ""Everyone should take the circuit breaker measures seriously, and cooperate and comply with the instructions of the enforcement officers and safe distancing ambassadors,"" said the police.",21/4/20,0.08333333333333334,0.5833333333333333,0.059,0.839,0.101,0.296,fear
3248,3541,"When you are uncomfortable on the sick bed, would you want to see the nurse or the doctor?",27/4/20,-0.6071428571428572,0.9285714285714286,0.266,0.676,0.059,-0.6808,fear
3252,3545,2000 ambassadors is a huge operation.,8/4/20,0.4000000000000001,0.9,0.0,0.635,0.365,0.3182,fear
3270,3563,"I saw two domestics sitting on the  PCN pathway eating KFC...

Be interesting to see if the numbers go up fm 7K or reduce.",8/4/20,0.5,0.5,0.0,0.891,0.109,0.4019,fear
3277,3570,"> Under the enhanced measures, F&B outlets are only allowed to offer takeaway or delivery services.",8/4/20,0.0,1.0,0.0,1.0,0.0,0.0,fear
3284,3577,"> More than 2,000 Safe Distancing and SG Clean Ambassadors, and enforcement officers were sent to HDB estates across the island on Tuesday.",8/4/20,0.45555555555555555,0.5666666666666668,0.0,0.773,0.227,0.7063,fear
3286,3579,"> 

> Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram

---
1.0.2 | [Source code](https://github.com/fterh/sneakpeek) | [Contribute](https://github.com/fterh/sneakpeek)",8/4/20,0.5,0.9,0.0,1.0,0.0,0.0,fear
3306,3599,Regardless of who is wrong or right.,18/4/20,-0.10714285714285715,0.7178571428571429,0.341,0.659,0.0,-0.4767,fear
3320,3613,"> Meanwhile on Tuesday, a 35-year-old man and a 33-year-old woman ""hurled vulgarities"" at three safe distancing ambassadors who had told the man not to sit on a crossed-out seat at a hawker centre along Toa Payoh Lorong 5.",18/4/20,0.5,0.5,0.0,0.919,0.081,0.4404,fear
3330,3623,"> Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram

---
1.0.2 | [Source code](https://github.com/fterh/sneakpeek) | [Contribute](https://github.com/fterh/sneakpeek)",18/4/20,0.5,0.9,0.0,1.0,0.0,0.0,fear
3343,3636,Their primary job is to advise people to adhere to government guidelines.,8/10/20,0.4,0.5,0.0,1.0,0.0,0.0,fear
3346,3639,"I mean, it is hard to enforce safe distancing in a crowded mall or even on the escalator.",8/10/20,-0.034722222222222245,0.5763888888888888,0.077,0.765,0.158,0.3612,fear
3357,3650,You feel like you lost everything in life and having a heavy breakdown that could go on for weeks or months.,25/1/21,-0.2,0.5,0.101,0.789,0.11,0.0516,fear
3360,3653,"The 8 people rule has been a blessing in disguise for my family, we get to skip on the toxic relatives and only visit the ones we are closer to in the first place",25/1/21,0.125,0.6666666666666666,0.057,0.852,0.091,0.296,fear
3384,3677,(2) Continue to wear mask and sit further apart during the gathering.,20/1/21,0.0,0.5,0.0,1.0,0.0,0.0,fear
3390,3683,"Importantly, avoid socialising to minimise spread to the larger community, until you are certain that there is minimal risk.",20/1/21,0.1285714285714286,0.6678571428571428,0.181,0.633,0.186,0.0258,fear
3413,3706,"So we have 2 ways to go from here:

\- Lockdowns and border controls become the norms or

\- Update the vaccines every year and hope that whoever makes the vaccines guess the right upcoming strain.",8/2/21,0.2857142857142857,0.5357142857142857,0.032,0.889,0.078,0.4019,fear
3417,3710,"So while I get anxious about the sort of things you detail here, it's important to balance things out.",8/2/21,0.07500000000000001,1.0,0.113,0.797,0.09,-0.1189,fear
3423,3716,Tell them your neighbour is working as a safe distancing officer.,8/2/21,0.5,0.5,0.0,0.756,0.244,0.4404,fear
3436,3729,">Pandemic fatigue is very real, and I'm sure quite a number of us have felt it by now.",8/2/21,0.38,0.6394444444444445,0.101,0.704,0.196,0.2247,fear
3438,3731,">  
>My wish is for as many of us as possible to adhere to the restrictions so that we won't witness another spike in cases, and if we're unfortunate enough a second Circuit Breaker.",8/2/21,0.0,0.6,0.084,0.84,0.076,-0.0772,fear
3448,3741,Not if OP is saying shit like people are going to die.,8/2/21,-0.2,0.8,0.395,0.474,0.132,-0.7184,fear
3451,3744,Then can kindly tell the government to be more prudent in managing borders can or not?,8/2/21,0.55,0.7,0.0,0.824,0.176,0.4939,fear
3466,3759,"These include the everyday people who need to follow social distancing policies, shn rules, reporting sick guidelines.",8/2/21,-0.29365079365079366,0.5079365079365079,0.171,0.829,0.0,-0.5106,fear
3470,3763,"Since a good portion of the numbers of community cases come from those who work at airports, I feel the next wisest decision is to scrutinize the airport’s own policies and protective measures and see if it’s strong enough or if there are gaps that we need to fix.",8/2/21,0.3466666666666666,0.5666666666666667,0.0,0.826,0.174,0.8519,fear
3481,3775,"But if the government is prudent enough to reduce the amount of foreigners entering, we could easily ease restrictions earlier, thereby reducing said pandemic fatigue.",8/2/21,0.14444444444444446,0.6111111111111112,0.069,0.761,0.17,0.4404,fear
3486,3780,"its more likely that the problem will come in lapses from operation than lapses in immigration policy, which is where the government comes in.",10/2/21,0.25,0.75,0.105,0.895,0.0,-0.4019,fear
3495,3790,it's easy to sit on a high horse and deride the government for not being prudent when you only make considerations upon a small window of factors.,10/2/21,0.08583333333333334,0.6933333333333332,0.075,0.821,0.104,0.2023,fear
3499,3794,"and don't get me wrong, i hold the govt of singapore to the same high standards i hold the people of singapore.",10/2/21,-0.11333333333333333,0.5216666666666666,0.0,0.882,0.118,0.3724,fear
3504,3799,"and especially in times of a crisis like we are in now, a weakness like this only spells greater trouble for the future.",10/2/21,0.06,0.5650000000000001,0.299,0.467,0.234,-0.4767,fear
3507,3802,"OP is merely stating a possibility, and a warning of what could come if we get complacent, which, according to the article he linked, seems to be the case.",8/2/21,-0.5,0.5,0.129,0.871,0.0,-0.4019,fear
3510,3805,I think it's oversensitive of you to assume that OP is on a high horse and that he is smug because he's ready for cases to spike after CNY.,8/2/21,0.18,0.52,0.0,0.853,0.147,0.5106,fear
3532,3827,Just bloody stay in a comfortable hotel room for 14 days.,18/1/21,-0.2,0.8500000000000001,0.204,0.563,0.232,0.1027,fear
3539,3834,"Singaporeans have done SO FUCKING MUCH to contain the spread and effectively control and track the virus - if this fuck causes a cluster of outbreaks just to fuck his fiance - I hope he gets expelled and barred from entering the country for at least 10y

my mum has survived a tumor and another benign brain tumor - this reckless AH sure as shit won't be the reason she dies",18/1/21,0.0,0.6126984126984126,0.25,0.596,0.154,-0.8582,fear
3540,3835,"Alternative timeline would be this sucker posts YouTube video titled “How I broke the law in Singapore for true love”, gets 3 million views, more people followed suit, and Singapore end up with thousands more cases and some deaths.",19/1/21,0.31,0.6100000000000001,0.156,0.78,0.064,-0.6124,fear
3545,3840,Oh boy is Singapore ever the wrong country to break the law in.,18/1/21,-0.5,0.9,0.205,0.795,0.0,-0.4767,fear
3546,3841,I would have hoped the giant red letters on the form he signed as his plane landed warning of the death penalty for drug posession would have been a hint.,18/1/21,0.0,0.5,0.259,0.669,0.072,-0.7717,fear
3559,3854,"You're harshly punishing this guy, yet schools are still in session and large gatherings still happening.",18/1/21,0.007142857142857131,0.5642857142857143,0.194,0.806,0.0,-0.5574,fear
3561,3856,"History is littered with men from all walks of life, from kings to peasants, who did stupid shit for women and ruined or messed up their lives along the way.",18/1/21,-0.5,0.9,0.325,0.675,0.0,-0.91,fear
3594,3889,"By the fifth set, they’re pulling out muscle tissue and you are hobbling, if able to stand at all.",18/1/21,0.5,0.625,0.0,1.0,0.0,0.0,fear
3622,3918,"Yes an no, if it a foreigners would it not  be way more beneficial to ban them for life and give them fines?",18/1/21,0.5,0.5,0.202,0.601,0.197,-0.044,fear
3624,3920,Their crime rates are one of the lowest in the world and it is an incredibly safe place despite a myriad of cultures intermingling.,19/1/21,0.5,0.5,0.208,0.683,0.109,-0.4417,fear
3651,3947,Running around without a mask while people are getting sick and dying?,18/1/21,-0.7142857142857143,0.8571428571428571,0.248,0.752,0.0,-0.5106,fear
3689,3985,"You do realise if she falls sick in Singapore, she's taking up a hospital bed, regardless of whether she pays out of pocket.",18/1/21,-0.7142857142857143,0.8571428571428571,0.136,0.864,0.0,-0.5106,fear
3691,3987,Imagine living in a country where wearing a mask is not controversial and has only had 7 deaths from the virus while being inside 150km of the country of origin.,18/1/21,-0.1375,0.975,0.0,0.942,0.058,0.1511,fear
3692,3988,"Guess what, the Singapore government cares enough to prosecute him and make an example out of his ass.",19/1/21,0.0,0.5,0.256,0.62,0.124,-0.4939,fear
3694,3990,"I'm just so stern on behaviour like this, because I live overseas - 12h by plane in Germany and if something happens it will be 12h +14 days , worst case I don't get to see her before she is cremated.",18/1/21,-0.4318181818181818,0.75,0.099,0.841,0.06,-0.3818,fear
3720,4017,"[The total number of infections in Singapore is now 59,083.",18/1/21,0.0,0.75,0.0,0.874,0.126,0.0772,fear
3723,4020,"What happens if he gets out, no one notices, and passes the illness to 3 random people in the hotel?",18/1/21,-0.5,0.5,0.224,0.776,0.0,-0.5994,fear
3725,4022,Who's going to answer for the people who fall ill?,18/1/21,-0.5,1.0,0.237,0.763,0.0,-0.4215,fear
3733,4030,> when the disease has a survival rate as high as COVID-19?,18/1/21,0.16,0.5399999999999999,0.0,1.0,0.0,0.0,fear
3736,4033,"> At this rate, we might as well shut down restaurants which serve alcohol because people might get drunk and might choose to drive and might hurt someone else.",18/1/21,-0.3277777777777778,0.6444444444444445,0.176,0.76,0.064,-0.5719,fear
3750,4047,Ive had to fly twice during this pandemic and I was reluctant to do so even for absolutely essential reasons.,18/1/21,0.4,0.6,0.1,0.9,0.0,-0.25,fear
3753,4050,"These wankers joined two great wars, had the arse kicked on both, nearly invaded by the Germans until help arrived.",19/1/21,0.45,0.575,0.131,0.62,0.248,0.4939,fear
3762,4059,"They were originally pushing for an increase in the membership at the start so it would be just like the United Nations, in fact; the more members it has, the more arguments it can stir up, the more futile and impotent it becomes.",18/1/21,0.46875,0.5625,0.161,0.696,0.143,-0.2382,fear
3778,4075,"And no, there is no recovering from this, it's here forever, i don't know who keeps telling everyone there is light at the end of the tunnel because that's just not true.",18/1/21,0.11250000000000002,0.675,0.194,0.806,0.0,-0.6939,fear
3810,4108,"Usually in those type scenarios they talk pretty nebulous, i think because they prefer not to imply that someone might be doing drugs on a business trip.",19/1/21,0.0,0.625,0.0,0.882,0.118,0.4939,fear
3813,4111,If you are caught with a moderate amount of drugs in your possession you will be executed.,19/1/21,0.0,0.7,0.0,1.0,0.0,0.0,fear
3815,4113,It was actually an awesome trip.,19/1/21,1.0,1.0,0.0,0.549,0.451,0.6249,fear
3822,4120,"Only seven or so years ago there was a young woman, US Citizen,  who was picked up on drug charges for marijuana possession.",19/1/21,0.05,0.7,0.091,0.909,0.0,-0.2732,fear
3833,4131,No race is gonna overtake Caucasian on their countries until they stop preferring partner with white genes over their own when immigrating.,18/1/21,0.3,0.5,0.18,0.82,0.0,-0.5267,fear
3853,4151,"I think it might be the chewing gum thing, it’s just funny and innocuous enough to get memed to death, and it builds on the dystopian narrative while you’re trying to crank out 700 words on a deadline.",18/1/21,0.125,0.75,0.096,0.833,0.071,-0.25,fear
3874,4173,"This is a hotel quarantine, much more serious that a house quarantine.",18/1/21,0.08333333333333334,0.5833333333333333,0.15,0.85,0.0,-0.1513,fear
3891,4191,"ZERO

Fucking SJW’s over here, the sheer bigotry.... its insane.... “No mask???",19/1/21,-0.5333333333333333,0.85,0.0,1.0,0.0,0.0,fear
3894,4194,Dont know the fucking terms?,19/1/21,-0.6,0.8,0.0,1.0,0.0,0.0,fear
