,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2930,3164,"Thank you Mr Wong for your dedication to SG, your heartfelt message made me cry too!",2020-03-25,0.0,1.0,0.138,0.581,0.281,0.4926,joy
2947,3181,Wanna set an example jolly well start right from the top.,2020-03-27,0.39285714285714285,0.5178571428571428,0.0,0.526,0.474,0.7351,joy
2955,3189,It is very challenging and yet all of you are taking it in good stride.,2020-03-23,0.675,0.8,0.0,0.731,0.269,0.5849,joy
2972,3207,"Once exploded, no amount of contact tracing can help to do effective containment.",2020-03-23,0.6,0.8,0.122,0.556,0.322,0.5574,joy
2986,3221,Finally THIS is on news!!!,2020-06-06,0.0,1.0,0.0,1.0,0.0,0.0,joy
3023,3258,"Her nontoxic method is cheap, simple and very effective.",2020-04-17,0.39333333333333337,0.6857142857142856,0.0,0.702,0.298,0.5256,joy
3033,3268,We have enough trouble makers of our own!,2020-04-17,0.18333333333333335,0.5666666666666667,0.299,0.701,0.0,-0.4574,joy
3037,3272,It’s heart warming to see Singaporeans being socially responsible to help the front liners.,2020-04-08,0.2,0.55,0.0,0.625,0.375,0.6808,joy
3093,3350,"My friends have organised a meeting of 8 but split into groups of four and the key thing was finding a place with enough seats to dine ""together"".",5/10/20,0.0,0.75,0.0,0.921,0.079,0.2617,joy
3122,3379,Yes it’s idiotic for people to gather like that in front of the store.,5/12/20,-0.6666666666666666,0.8333333333333334,0.182,0.556,0.263,0.1531,joy
3183,3440,"Based on what I saw, happy that things are all in order,"" he explained.",28/4/20,0.8,1.0,0.0,0.764,0.236,0.5719,joy
3194,3451,"> ""Take care and stay safe,"" he wrote, adding hashtags like #socialdistancing and #walkabout.",28/4/20,0.5,0.5,0.0,0.659,0.341,0.6908,joy
3242,3535,"I think it's fair that these incidents are seen with a political lens

If Parliament (by extension, the ruling party) is happy to make law to allow for GE (with a year to go when the changes were made then) to take place within the pandemic climate, politicians (especially those from the ruling party) should be ready to be viewed as acting for political means",27/4/20,0.24285714285714285,0.5142857142857143,0.0,0.848,0.152,0.8555,joy
3243,3536,>Unpopular opinion but MPs should really inspect their own estate to at least get a sense of the situation on the ground.,27/4/20,0.16666666666666666,0.5333333333333333,0.0,1.0,0.0,0.0,joy
3260,3553,I can't imagine this is any good for their reputation either.,8/4/20,0.7,0.6000000000000001,0.0,0.756,0.244,0.4404,joy
3272,3565,"FWIW, I am in full compliance of the regs as stipulated...these are just some of the thoughts that Ive been grappling with.",8/4/20,0.35,0.55,0.0,1.0,0.0,0.0,joy
3297,3590,Be nice to each other and be cooperative.,8/4/20,0.2375,0.6875,0.0,0.714,0.286,0.4215,joy
3333,3626,Police in many countries are doing that in this COVID situation.,18/4/20,0.5,0.5,0.0,1.0,0.0,0.0,joy
3389,3682,"At the first sign of someone having flu-like symptoms, quickly inform everyone, and make sure everyone in your household monitor their health carefully.",20/1/21,0.24583333333333332,0.6805555555555556,0.0,0.847,0.153,0.4215,joy
3445,3738,Definitely agree that the regulations are going to be incredibly difficult to enforce.,8/2/21,-0.25,0.75,0.155,0.556,0.289,0.3415,joy
3503,3798,"recognizing our own problems and shortcomings is a strength, not accepting our own faults is a weakness.",10/2/21,0.6,1.0,0.45,0.417,0.133,-0.7639,joy
3536,3831,I guess endangering an entire nation with a potentially fatal disease is the trendiest way of proving your love these days.,18/1/21,0.16666666666666666,0.7416666666666667,0.142,0.688,0.17,0.1779,joy
3547,3842,"They've been doing really well as a tiny country with a massive population, and culturally it's significantly more frowned upon to disturb the peace, let alone risk an outbreak from what I can tell (vrs.",18/1/21,0.175,0.55,0.171,0.68,0.148,0.024,joy
3569,3864,"This crime, with its latent potential for egregious harm to others, deserves a much harsher sentence.",18/1/21,0.1,0.6,0.453,0.489,0.058,-0.872,joy
3585,3880,You heal fairly well with some swelling and maybe a scar or two.,18/1/21,0.7,0.9,0.0,0.84,0.16,0.2732,joy
3597,3892,That’s why there is very little crime in Singapore.,18/1/21,-0.24375000000000002,0.65,0.303,0.697,0.0,-0.5401,joy
3632,3928,"We don't hang people for that, you get slapped with a fine at best, at worst both and experience Changi Prison on tax payer dollars for a couple of months.",18/1/21,0.13888888888888892,0.6,0.198,0.642,0.16,-0.34,joy
3638,3934,"Singapore is authoritarian, but even critics of the government here understand that these mitigation efforts measures are needed because we understand the science behind the moves.",18/1/21,-0.4,0.7,0.101,0.899,0.0,-0.4215,joy
3646,3942,"His fiancée as a guest was free to come and go from the hotel as she pleased - if he was sick, she could have passed Covid on to multiple people in the community leading to a surge in infections.",18/1/21,0.04642857142857143,0.6642857142857143,0.076,0.782,0.143,0.4404,joy
3659,3955,They make it sound like it’s a bad thing.,18/1/21,-0.1499999999999999,0.5333333333333333,0.292,0.5,0.208,-0.25,joy
3661,3957,It sounds like it would be better to classify the rest of the world as “idiotically lax”.,18/1/21,0.5,0.5,0.0,0.735,0.265,0.6597,joy
3666,3962,They're lucky it's only 6 months if anything.,19/1/21,0.16666666666666666,0.9166666666666667,0.0,0.682,0.318,0.4215,joy
3685,3981,It’s really a very nice place to visit - though maybe come after the pandemic when you wouldn’t have to quarantine :-),19/1/21,0.64,1.0,0.0,0.76,0.24,0.688,joy
3717,4014,">I think the punishment is a bit harsh 

We are one of the countries with the highest population density in the world (>8000 people per square kilometre).",18/1/21,-0.2,0.7,0.203,0.797,0.0,-0.7269,joy
3765,4062,"After all, we do have our own parliaments based on Britain's own.",18/1/21,0.6,1.0,0.0,1.0,0.0,0.0,joy
3777,4074,All a mask does is make idiots feel comfortable.,18/1/21,-0.2,0.8,0.0,0.68,0.32,0.5106,joy
3782,4079,Or enjoy chocolate or use a iphone or wear adidas.,18/1/21,0.4,0.5,0.0,0.714,0.286,0.4939,joy
3787,4084,"Funny, that.",18/1/21,0.25,1.0,0.0,0.256,0.744,0.4404,joy
3835,4133,We have our own pop songs singed by our own languages.,18/1/21,0.6,1.0,0.0,1.0,0.0,0.0,joy
3852,4150,In a world full of weird authoritarian governments that govern poorly it’s odd that we reserve such special criticism for a country that’s marked out by its success more than its weird authoritarianism.,18/1/21,0.04894179894179894,0.5523809523809524,0.215,0.625,0.16,-0.0516,joy
3900,4201,Covid is just further demonstrating the west’s ineptitude and privilege with shit like this,18/1/21,-0.1,0.65,0.184,0.561,0.255,0.1027,joy
3923,4224,Jets skies are pretty much fibreglass and floatation foam and are made for pretty extreme usage as long as you don't hit a log or something.,18/1/21,0.10499999999999998,0.72,0.0,0.782,0.218,0.7506,joy
3942,4243,"early on in quarantine, when they just mandated facemasks, after giving everyone on the island a free mask.",18/1/21,0.25,0.55,0.0,0.725,0.275,0.6908,joy
3949,4250,The boyfriend got pretty lucky.,18/1/21,0.29166666666666663,0.9166666666666667,0.0,0.333,0.667,0.7184,joy
3977,4278,"I'd be interested in reading about that too if you find anything (credible, of course).",19/1/21,0.325,0.6,0.0,0.838,0.162,0.4019,joy
4001,4303,This sounds like a hilarious white supremacist make belief.,18/1/21,0.25,0.5,0.0,0.427,0.573,0.6908,joy
4025,4327,"Honestly, as a foreigner who has lived years in Singapore, you get the sense that they caned one guy in 1992 and have been coasting ever since.",18/1/21,0.6,0.9,0.0,0.893,0.107,0.4588,joy
4028,4330,It's super safe though.,18/1/21,0.41666666666666663,0.5833333333333333,0.0,0.227,0.773,0.7783,joy
4067,4370,It’s never a good idea to form opinions about a group of people based on the cases you see politicized in articles like this.,18/1/21,-0.35,0.6000000000000001,0.097,0.803,0.1,0.0243,joy
4072,4375,He then proceeded to update with him taking a picture inside a random family's kitchen having knocked on their door and asking to lend their microwave,19/1/21,-0.5,0.5,0.0,1.0,0.0,0.0,joy
4078,4381,Singapore is a lovely place as long as you behave and do what you are told.,19/1/21,0.225,0.575,0.0,0.787,0.213,0.5859,joy
4112,4416,> This sounds like a hilarious white supremacist make belief.,18/1/21,0.25,0.5,0.0,0.427,0.573,0.6908,joy
4130,4434,"I'm willing to concede that 6 months is a long while, but what's a slap on the wrist supposed to do?",19/1/21,0.1,0.575,0.0,0.899,0.101,0.2263,joy
4150,4454,Neither is a good outcome.,19/1/21,0.7,0.6000000000000001,0.445,0.555,0.0,-0.3412,joy
4171,4475,"These people are also educated, functional, intelligent people who go on to lead normal lives after release.",19/1/21,0.47500000000000003,0.7749999999999999,0.0,0.842,0.158,0.4588,joy
4179,4483,I would also suggest that homosexuals visiting Saudi should take precautions and not to share their sexuality openly.,18/1/21,0.0,0.5,0.106,0.894,0.0,-0.2235,joy
4190,4494,"lmao

I can see 3 albums from just BTS.",18/1/21,0.6,1.0,0.0,0.606,0.394,0.5994,joy
4214,4518,That's perfectly fine.,18/1/21,0.4166666666666667,0.5,0.0,0.143,0.857,0.7184,joy
4218,4522,Curious where you're from?,18/1/21,-0.1,1.0,0.0,0.566,0.434,0.3182,joy
4229,4533,Very rarely.,18/1/21,0.39,1.0,0.0,1.0,0.0,0.0,joy
4276,4580,Let's also consider the fact that the WHO came out in September and recognized that lockdowns do more harm than good.,18/1/21,0.6,0.55,0.146,0.732,0.122,-0.1604,joy
4282,4586,Yes it's been a fairly partisan debate recently.,18/1/21,0.35,0.575,0.0,0.69,0.31,0.4019,joy
4289,4593,"My parents are alive and healthy and still together, I live in a great home and have a daughter I love, my sisters all live around the area with their kids and if anything ever happened to my livelihood I have friends and family everywhere who would take care of me.",19/1/21,0.36212121212121207,0.5416666666666666,0.0,0.643,0.357,0.967,joy
4290,4594,I have a great job in the IT industry and all my needs are met.,19/1/21,0.8,0.75,0.0,0.745,0.255,0.6249,joy
4292,4596,Covid gave me and my family a headache for two days and we're all healthy and happy.,19/1/21,0.65,0.75,0.0,0.686,0.314,0.7506,joy
4303,4607,The absolute fact of the matter is that i can go a whole month without seeing a single cop in Singapore.,18/1/21,0.10952380952380954,0.5047619047619047,0.0,0.939,0.061,0.0258,joy
4309,4613,"Do you want to spend the only time you have in your only life working for you, or for the greater good?",18/1/21,0.3,0.775,0.0,0.739,0.261,0.6908,joy
4315,4619,The sooner this thing is over the better all our lives will be.,18/1/21,0.5,0.5,0.0,0.805,0.195,0.4404,joy
4343,4647,"A good economy, freedom to work & play, minimal infection rate & all there is to complain is about a mask or quarantine rules of 2 weeks????",19/1/21,0.3,0.6000000000000001,0.081,0.581,0.338,0.8385,joy
4347,4651,"Our economy is fine, everything is open, and we're living our lives like normal.",19/1/21,0.18888888888888888,0.5499999999999999,0.0,0.736,0.264,0.5106,joy
4405,4709,It's great and is actually designed to make it possible to own a home.,18/1/21,0.35,0.7125,0.0,0.745,0.255,0.6249,joy
4409,4713,The idea that you can go out everyday and it's cheaper to eat and sit down with family and friends than to eat at home (unless super frugal) still blows my mind.,18/1/21,-0.007407407407407436,0.5185185185185185,0.0,0.811,0.189,0.7906,joy
4443,4747,"Then to consider that a violation of lockdown results in severe punishments, it's insane.",19/1/21,-1.0,1.0,0.557,0.443,0.0,-0.8834,joy
4492,4796,"Singapore has been prudent and there’s more than hundreds of billions, possibly trillioms in the vault after saving from one generation to another.",28/1/21,0.25,0.75,0.0,1.0,0.0,0.0,joy
4520,4824,"Do you want people to be healthy and thrive, maybe only when it works for you?",19/1/21,0.25,0.75,0.0,0.778,0.222,0.4588,joy
4535,4839,"This doesn't mean we're perfect and unassailable as a nation, it means we're vastly ahead of Singapore in this particular aspect of human rights.",18/1/21,0.17083333333333334,0.6241666666666668,0.12,0.88,0.0,-0.4585,joy
4550,4854,"If the citizens of Country X are happy with their laws, who is to judge a life that is not lived by you?",19/1/21,0.8,1.0,0.0,0.844,0.156,0.5719,joy
4573,4877,"The situation we are talking about is your roommates boyfriend coming over and saying that from now on the milk goes on the bottom shelf, not the top.",19/1/21,0.5,0.5,0.056,0.944,0.0,-0.1511,joy
4600,4904,Live with that fact.,19/1/21,0.13636363636363635,0.5,0.0,1.0,0.0,0.0,joy
4606,4910,"Just like chewing gum, you can bring them from Malaysia as long as it’s for own consumption and you don’t sell.",18/1/21,0.27499999999999997,0.7,0.0,0.889,0.111,0.3612,joy
4613,4917,Special treatment.,19/1/21,0.35714285714285715,0.5714285714285714,0.0,0.27,0.73,0.4019,joy
4617,4921,Singaporeans are very happy with the pandemic being in control.,19/1/21,1.0,1.0,0.0,0.693,0.307,0.6115,joy
4630,4934,Your attempts to remove me from this discussion is amusing though.,19/1/21,0.6,1.0,0.0,0.794,0.206,0.3818,joy
4639,4943,"You are allowed to have a different opinion, but the more you defer to government to choose where that line is you better believe they will keep moving that line year after year, and crisis after crisis.",19/1/21,0.3333333333333333,0.5333333333333333,0.288,0.635,0.076,-0.913,joy
4660,4964,"Maybe while you're googling for superficial criticisms of Singapore, you could get a little educated.",18/1/21,-0.1875,0.5,0.128,0.872,0.0,-0.2263,joy
4666,4970,Either you are ok with people breaking laws as form of protest or you arent.,19/1/21,0.5,0.5,0.116,0.756,0.128,0.0516,joy
4668,4972,I am ok with all of this stuff and i welcome all sort of immigrants to my hillbilly ass town because the food is fucking awesome and the people are generally pretty nice.,19/1/21,0.63,0.8800000000000001,0.079,0.567,0.354,0.902,joy
4683,4987,I would like to point out the irony that when that Jet Ski guy went to the Isle of Man - knowingly breaking quarantine rules - ‘to see his girlfriend’ potentially re-introducing Covid to a Covid-Free place and got two weeks in prison it was all ‘How awful and authoritarian!,19/1/21,-0.5,1.0,0.149,0.803,0.048,-0.6476,joy
4685,4989,I totally agree with you.,18/1/21,0.0,0.75,0.0,0.518,0.482,0.4201,joy
4749,5053,That’s a false comparison.,18/1/21,-0.4000000000000001,0.6,0.0,1.0,0.0,0.0,joy
4754,5058,"The spread in the “community” in Singapore is tiny, and considering the population density is actually impressive.",18/1/21,0.5,0.75,0.0,0.829,0.171,0.5106,joy
4774,5078,"Unfortunately, the vast majority of antimaskers are perfectly capable of wearing a mask, they’re just being dickheads for the sake of rebellion.",19/1/21,-0.09999999999999999,0.7999999999999999,0.141,0.614,0.245,0.5994,joy
4812,5117,"I'll concede that the odds he has covid is 0.08%

Still, this is a crime that has the potential to seriously affect thousands, while regular crimes generally only affect a couple of people.",18/1/21,-0.08333333333333333,0.6858974358974359,0.152,0.848,0.0,-0.6369,joy
4846,5152,We've actually done amazingly well in the UK in building testing capacity.,19/1/21,0.30000000000000004,0.5,0.0,0.821,0.179,0.3384,joy
4898,5204,"From tomorrow onwards, it will be more challenging,” he said in a Facebook post on Monday.",1/6/20,0.5,0.75,0.0,1.0,0.0,0.0,joy
4909,5215,"> For the full list of activities that will resume from 2 June, click here.",1/6/20,0.35,0.55,0.0,1.0,0.0,0.0,joy
4931,5238,That's a good qn.,1/6/20,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404,joy
4945,5252,My company's idea of working from home is to strongly encourage us to take at least 4 days to work from home in a 2 week period.,20/3/20,0.06666666666666665,0.5666666666666667,0.0,0.803,0.197,0.6597,joy
4958,5265,"> Of the 40 cases confirmed on Friday, three-quarters were imported.",20/3/20,0.4,1.0,0.0,1.0,0.0,0.0,joy
4959,5266,"> There were only 33 imported cases from Jan 23 to March 9, with this number rising to 156 from March 10 to March 20.",20/3/20,0.0,1.0,0.0,0.944,0.056,0.0964,joy
4994,5302,One infection could potentially bring about 10 more.,21/3/20,0.25,0.75,0.0,1.0,0.0,0.0,joy
5011,5319,"how about test everyone once, those who tested positive, get all their close contacts and quaratine them for 2 weeks, get people to isolate with 0 interaction.",21/3/20,0.22727272727272727,0.5454545454545454,0.063,0.81,0.127,0.4215,joy
5012,5321,"how about test every high risk person like those who are traveling into the country, anyone with symptoms and quaratine all their close contacts for 2 weeks, get people to minimise their interactions.",21/3/20,0.16,0.5399999999999999,0.061,0.867,0.072,0.1027,joy
5092,5403,That's great right?,8/4/20,0.5428571428571429,0.6428571428571428,0.0,0.328,0.672,0.6249,joy
5139,5451,We have an updated MIT article that suggests that these recommendations are outdated.,7/4/20,-0.4000000000000001,0.6333333333333334,0.0,1.0,0.0,0.0,joy
5179,5491,This virus could spread more easily.,28/3/20,0.4666666666666667,0.6666666666666667,0.0,0.65,0.35,0.4005,joy
5184,5496,It’s a good effort but not good enough.,28/3/20,0.11666666666666665,0.5666666666666668,0.0,0.463,0.537,0.7003,joy
5203,5515,We are just one step from the major inconvenience of a full lockdown.,28/3/20,0.20625,0.525,0.185,0.815,0.0,-0.3612,joy
5229,5541,With the source I will be able to convince others as well.,29/3/20,0.5,0.625,0.0,0.687,0.313,0.4767,joy
5241,5553,"Its easy to say ""well, lets just give exceptions for essential services, like healthcare workers, people working in critical industries like water, telecoms etc"".",29/3/20,0.14444444444444446,0.6444444444444445,0.076,0.662,0.262,0.6808,joy
5249,5561,"Once you think about it further, you'd realize that after provisioning for these exemptions, you get something that is not too different from what we already have (and most certainly something that we're heading to).",29/3/20,0.17857142857142858,0.5428571428571429,0.0,0.927,0.073,0.4005,joy
5259,5571,"(I'm not planning on meeting anyone anytime soon, just curious about how this is going to be enforced)",28/3/20,-0.1,1.0,0.0,0.881,0.119,0.3182,joy
5281,5594,This is so ridiculous for a country as densely populated as Singapore.,27/3/20,-0.3333333333333333,1.0,0.245,0.755,0.0,-0.5009,joy
5288,5601,"If you're eating out, do takeaways only please.",27/3/20,0.0,1.0,0.0,0.753,0.247,0.3182,joy
5315,5628,Our infection graph was quite nice in Feb but started to spike once the overseas Singaporeans returned.,27/3/20,0.6,1.0,0.0,0.887,0.113,0.2609,joy
5316,5629,Singapore is a small country and our enforcement is good.,27/3/20,0.22499999999999998,0.5,0.0,0.734,0.266,0.4404,joy
5317,5630,"From the generous budget, we know the govt can afford to pay full wages up to median salary for more than 2 mths (ie 25% salary over 3 quarters).",27/3/20,0.425,0.525,0.047,0.842,0.111,0.4404,joy
5348,5661,"Ideally more education would be good, but those things take time.",27/3/20,0.6,0.55,0.0,0.7,0.3,0.431,joy
5362,5675,"The sooner the situation gets better, the earlier you can have your threesome dinner at the hawkers.",28/3/20,0.25,0.5,0.0,0.847,0.153,0.4404,joy
5416,5730,"I agree, but sadly I've seen many comments talking about how unhappy that there was a lockdown and how everyone is overreacting during that period.",21/1/21,-0.19999999999999998,0.7999999999999999,0.254,0.686,0.06,-0.7684,joy
5440,5754,"I urge you to continue to observe the measures to keep your family and friends safe from infection.""",14/11/20,0.5,0.5,0.0,0.714,0.286,0.7184,joy
5457,5772,How many people do you see with the mask over their chin or only over their mouth?,16/11/20,0.25,0.75,0.0,1.0,0.0,0.0,joy
5461,5776,Very easy for these STB officers to do their jobs these days.,17/11/20,0.5633333333333334,1.0,0.0,0.775,0.225,0.4927,joy
5466,5781,It takes a special kind of person to believe that all of their followers will help them keep a secret.,17/11/20,0.1857142857142857,0.7238095238095239,0.0,0.748,0.252,0.6597,joy
5476,5791,"> He said: ""We strongly urge all guests to strictly observe and adhere to all safe management measures for the health, safety and well-being of the Singapore community.""",17/11/20,0.4666666666666667,0.6166666666666667,0.0,0.755,0.245,0.7783,joy
5507,5825,Kimberly Lim is a journalist based in Singapore who is interested in stories on politics and business.,11/4/20,0.25,0.5,0.0,0.847,0.153,0.4019,joy
5514,5832,Now they have to return to UK with a significantly higher case counts.,25/9/20,0.25,0.5,0.0,1.0,0.0,0.0,joy
5522,5840,Wishing those April birthdays people have a happy and safe one at home and May your wishes come true come what May.,8/4/20,0.5499999999999999,0.7166666666666667,0.0,0.554,0.446,0.8979,joy
5537,5863,Most likely these are entry level jobs which our SG youth can happily take.,5/2/21,0.43333333333333335,0.8333333333333334,0.0,0.783,0.217,0.5574,joy
5545,5877,Without being able to work here they will be tourists and as Brits they have 90 days inside the country.,5/2/21,0.5,0.625,0.0,1.0,0.0,0.0,joy
5585,5964,Probably still living with Mum and taking a 2k-4k salary and reporting dutifully for 2weeks high key ICT annually.,5/2/21,0.08,0.77,0.0,1.0,0.0,0.0,joy
5588,5967,I’m sure the market rental rates can easily be acquired online with a few quick searches.,5/2/21,0.26666666666666666,0.5805555555555556,0.0,0.734,0.266,0.5719,joy
5603,6003,"I agree with you, I believe that there is a majority of smart, respectful expats (of all races) in Singapore who follow the rules set, and this is why even tho we wear masks 100% of the time, we can still do almost everything that those in lockdown CAN'T do in the UK right now.",6/2/21,0.3333333333333333,0.6261904761904762,0.0,0.857,0.143,0.802,joy
5611,6175,Am a parishioner who attends the same church as one of the confirmed case.,14/2/20,0.2,0.5625,0.0,1.0,0.0,0.0,joy
5622,6186,"Combining it with his urge to keep holy the Lord's Day in other ways, it's a beautiful gesture that is yet small in a way compared to life in Singapore in general.",15/2/20,0.13125,0.56875,0.0,0.881,0.119,0.5994,joy
