,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
2884,3420,"I usually see a lot of great comments on how her works perfectly here on social media, but I didn't seriously consider it due to my previous ugly experiences until I decided to try to see how it works, surprisingly, it works as planned and now I'm very happy and still hoping for more winings.",20/6/20,0.2234848484848485,0.5704545454545454,0.066,0.653,0.281,0.9255,joy
2933,3469,777 more cases have been discharged from hospitals or community isolation facilities.,17/6/20,0.5,0.5,0.197,0.803,0.0,-0.4019,joy
2934,3470,"In total,  30,390 cases have recovered from the virus and have been discharged from hospitals or community care facilities.",17/6/20,0.0,0.75,0.0,0.849,0.151,0.4939,joy
3009,3546,Is a good test of 4G leaders.,28/5/20,0.7,0.6000000000000001,0.0,0.633,0.367,0.4404,joy
3011,3548,Yes.. it shown some weak area but there is always opportunities to improve it... No one here born with wonderful skill or experience to handle crisis.,28/5/20,0.3125,0.8125,0.244,0.468,0.288,0.4404,joy
3012,3549,At least we capped our jobless as low as possible.,28/5/20,-0.09999999999999999,0.5666666666666667,0.189,0.811,0.0,-0.2732,joy
3079,3616,Hint of who is well and truly the top dog in the WP now perhaps?,26/3/20,0.5,0.5,0.0,0.536,0.464,0.8192,joy
3085,3622,Too many cheap people around that sell themselves for so little which is to your gain so that you can continue with your million dollar salaries.,27/3/20,0.23750000000000002,0.5666666666666667,0.0,0.88,0.12,0.5267,joy
3093,3630,"Dont paint a good picture, the crisis is just the beginning and cant see the light in the tunnel.",26/3/20,0.55,0.65,0.289,0.711,0.0,-0.7584,joy
3095,3632,SG is blessed and lucky.,26/3/20,0.3333333333333333,0.8333333333333334,0.0,0.309,0.691,0.7717,joy
3097,3634,It is really amazing and I always thought this is a miracle for a zero resources country can do so well and accumulated so much wealth and ready for his people any time every time.,26/3/20,0.3333333333333333,0.5333333333333333,0.0,0.619,0.381,0.9486,joy
3105,3642,Does this mean you want the easy way out?,27/3/20,0.060416666666666674,0.7604166666666667,0.0,0.625,0.375,0.4939,joy
3114,3651,This is very good for a volatile situation right now.,27/3/20,0.5978571428571429,0.6578571428571429,0.0,0.715,0.285,0.4927,joy
3132,3670,"Glad that the chicken is kept for us for such a situation, so we can still be in a good financial position without going into debt.",27/3/20,0.12,0.6100000000000001,0.0,0.724,0.276,0.7912,joy
3161,3699,"And at that time, I wonder if you would be happy counting monies while one or more of your loved ones are in ICU or body bags?",29/3/20,0.6666666666666666,0.7666666666666666,0.0,0.753,0.247,0.8344,joy
3163,3701,Happy Corona(virus) days to come.,29/3/20,0.8,1.0,0.0,0.519,0.481,0.5719,joy
3173,3712,Your lives will be better.,26/3/20,0.5,0.5,0.0,0.58,0.42,0.4404,joy
3199,3738,"More, more, more.",26/3/20,0.5,0.5,0.0,1.0,0.0,0.0,joy
3233,3772,End of the day many Americans will be depths slaves.,26/3/20,0.5,0.5,0.0,1.0,0.0,0.0,joy
3244,3783,"Asking LTA to ""think"" of help for Taxi Drivers is a Joke , they prefer to help PHVL because they are more easy to control !",23/3/20,0.5208333333333334,0.6666666666666667,0.0,0.632,0.368,0.8775,joy
3251,3790,"I understand it's not easy to please everyone, but at least speak in sense !",23/3/20,-0.29583333333333334,0.6166666666666667,0.24,0.76,0.0,-0.3561,joy
3361,3901,"Or can our government formulate policies in consultation with MOH, to subsidize these vulnerable families for health insurance and obtain coverage despite their pre-existing conditions.",7/3/20,-0.5,0.5,0.073,0.927,0.0,-0.2263,joy
3400,3940,"I’m interested in who has his priorities right, and focuses on them during difficult times.",2020-04-09,0.011904761904761899,0.6785714285714285,0.137,0.714,0.148,0.0516,joy
3401,3941,"Thank you for your 2 cents worth, and also, have a nice day.",2020-04-09,0.44999999999999996,0.55,0.0,0.526,0.474,0.7351,joy
3457,3997,They can take care of their own workers without Govt help.,2020-05-12,0.6,1.0,0.156,0.622,0.221,0.2363,joy
3507,4047,But can your ministry at least ensure ALL govt agencies are honest and give eligible tenants the waivers?,2020-03-29,0.15,0.65,0.0,0.731,0.269,0.7096,joy
3520,4060,We sincerely hope to get some good advice especially in times of emergency.,2020-03-27,0.39999999999999997,0.7000000000000001,0.127,0.439,0.434,0.743,joy
3543,4084,Drastic times require drastic actions but surely all SG citizens will stand united to win this battle together with our government.,2020-03-19,0.65,0.6444444444444444,0.119,0.504,0.378,0.8674,joy
3575,4117,"But if you have $100 bil budgeted, $10,000 cash assistance would be ""a better assistance, and more keenly felt"" by the masses.",2020-05-29,0.5,0.5,0.0,0.794,0.206,0.6361,joy
3590,4133,Is the world willing to consider a non-scientific approach?,2020-03-28,0.25,0.75,0.0,1.0,0.0,0.0,joy
3600,4143,"For everybody who is asking what about PR, please don’t take offence to what I am saying (I am a Singaporean, and my husband is a PR); There is a reason why some help can only go to citizens, and some help can go to both PRs/Singaporeans.",2020-04-06,0.0,1.0,0.045,0.798,0.157,0.6705,joy
3615,4158,"So besides being thankful for the frontline staff, I want to thank you, the ministers, government officers and everyone behind the scenes, for working tirelessly for the nation.",2020-03-25,-0.4,0.7,0.0,0.756,0.244,0.7759,joy
3618,4161,"I hope everyone will have enough rest, be safe, and be in good health.",2020-03-25,0.39999999999999997,0.5333333333333333,0.0,0.535,0.465,0.8271,joy
3619,4162,"I hope Singaporeans will be calm, empathetic, compassionate and measured in how they relate to fellow humans during this difficult period and in the years to come.",2020-03-25,-0.09999999999999998,0.875,0.082,0.6,0.317,0.8034,joy
3638,4182,Whatever costs burden reduced is a good help during this crisis.,2020-03-26,0.7,0.6000000000000001,0.376,0.323,0.301,-0.34,joy
3672,4216,Hope they ease some of the restrictions around safe distancing at the attractions.,17/9/20,0.5,0.5,0.0,0.448,0.552,0.8779,joy
3678,4222,"Because of pandemic, then Govt give us vouchers and now gg to limit those Indians from coming here and give free citizenship.",17/9/20,0.4,0.8,0.0,0.784,0.216,0.6705,joy
3686,4230,"While we enjoy our $100 vouchers, we're also indirectly ensuring the best allocation of resources to the players who most deserve it, saving the government the potentially tricky task of deciding that question themselves.",16/9/20,0.475,0.575,0.039,0.73,0.231,0.836,joy
3702,4246,My fault for checking the slots only after I checked in.,11/10/20,0.0,1.0,0.231,0.769,0.0,-0.4019,joy
3709,4253,More like the disdain for overly open immigrant friendly Singapore.,17/9/20,0.2916666666666667,0.5,0.206,0.428,0.366,0.3878,joy
3710,4254,"But also acknowledging that with our low birth rate, we do need additional workforce) 

It's a great and right thing that Singapore would want to prioritise providing benefits for locals (including converted singaporeans), such as sg traineeship or the job wage support scheme.",17/9/20,0.27142857142857146,0.5214285714285715,0.042,0.743,0.215,0.8225,joy
3731,4275,"These are a great way to see  Singapore in a new light, and explore the nuances of Singapore's culture.",16/9/20,0.4454545454545455,0.6348484848484849,0.0,0.796,0.204,0.6249,joy
3737,4281,I guess at the end of the day every country needs to look after its own.,17/9/20,0.6,1.0,0.0,1.0,0.0,0.0,joy
3746,4290,That’s just my perspective on the bigger picture here.,17/9/20,0.0,0.5,0.0,1.0,0.0,0.0,joy
3754,4298,"Add in more than a sprinkle of Confucian filial piety, and you've got a recipe for a disaster.",16/9/20,0.5,0.5,0.227,0.773,0.0,-0.6249,joy
3757,4301,"But hey, 100 days without a covid case makes a nice headline!",16/9/20,0.75,1.0,0.0,0.744,0.256,0.4753,joy
3800,4344,> The full list of eligible merchants can be found here.,24/11/20,0.35,0.55,0.0,1.0,0.0,0.0,joy
3823,4367,"Eligible products are marked ""eligible for SingapoRediscovers Vouchers"" or with the SingapoRediscovers Vouchers icon.",24/11/20,0.1,0.6,0.0,1.0,0.0,0.0,joy
3833,4377,"Payment modes may differ from merchant to merchant, but most debit and credit cards will be accepted for the payment of any outstanding amount.",24/11/20,0.5,0.6875,0.0,0.637,0.363,0.9177,joy
3859,4403,"> For more information, please visit this website.",24/11/20,0.5,0.5,0.0,0.699,0.301,0.3774,joy
3868,4413,"That's nice, but unfortunately it goes against the purpose of the vouchers.",28/11/20,0.04999999999999999,1.0,0.207,0.667,0.127,-0.296,joy
3882,4427,I enjoy the downvotes.,28/11/20,0.4,0.5,0.0,0.385,0.615,0.4939,joy
3923,4471,"> IRR's Facebook post about the initiative is available here:

> Related story:

> Totally unrelated but follow and listen to our podcast here

> Top photo by CHUTTERSNAP on Unsplash and Getty.",13/1/21,0.225,0.5125,0.0,0.927,0.073,0.296,joy
3958,4507,"In any case, I am not sure higher direct cash transfers to citizens (as opposed to JSS) is a better idea.",26/5/20,0.15,0.5722222222222222,0.09,0.778,0.133,0.2354,joy
3970,4520,"I understand from a non-business owner’s perspective it looks like a lot of help from the G, but imagine let’s say company A has 10 employees and they pay them a good $3000 per month, that’s already $30000.",26/5/20,0.7,0.6000000000000001,0.042,0.762,0.196,0.705,joy
3980,4530,Really glad to hear that.,26/5/20,0.5,1.0,0.0,0.548,0.452,0.5095,joy
3998,4548,"The policies thus far have been very reactive and let's face it, there is only so much cash injections can do.",26/5/20,0.125,0.625,0.0,1.0,0.0,0.0,joy
4019,4569,"That means the more the tenant earns, the more they pay in rent.",26/5/20,0.5,0.5,0.123,0.877,0.0,-0.1725,joy
4067,4618,"&#x200B;

> The policies thus far have been very reactive and let's face it, there is only so much cash injections can do.",26/5/20,0.125,0.625,0.0,1.0,0.0,0.0,joy
4082,4634,"Sure, if as a landlord you are purely charging people for renting out an empty plot of land, then I might agree with you, but who do you think comes up with the development plans to construct the malls and condominiums, and then executes these plans, taking care of all the infrastructure to ensure that the property runs smoothly for tenants to operate in?",27/5/20,0.25357142857142856,0.5972222222222222,0.02,0.82,0.16,0.8658,joy
4091,4643,>a dilution of the common stockholders would be a good start.,26/5/20,0.19999999999999998,0.55,0.0,0.756,0.244,0.4404,joy
4098,4653,"Contribute when you're healthy, get payout when you're sick.",26/5/20,-0.10714285714285715,0.6785714285714286,0.254,0.538,0.208,-0.1531,joy
4116,4674,"That's why we see the government bringing out things like the Jobs Support Scheme, with the aim of preventing these companies from laying off too many workers.",26/5/20,0.5,0.5,0.036,0.792,0.172,0.6249,joy
4145,4704,"snippets act as a form of quick information, if you want further context and prefer to read, read the transcript.",26/5/20,0.16666666666666666,0.5,0.0,0.933,0.067,0.0772,joy
4146,4705,"if you prefer audio and want to further understand the tones of the conversation along with full context, watch the full recording.",26/5/20,0.2333333333333333,0.5333333333333333,0.0,0.942,0.058,0.0772,joy
4148,4707,"if the government role is to minimize criticism received then sure, perhaps limiting full information would be ideal.",26/5/20,0.5833333333333334,0.812962962962963,0.123,0.636,0.242,0.4215,joy
4165,4724,It’s actually a great job done all things considered,26/5/20,0.8,0.75,0.0,0.631,0.369,0.6249,joy
4208,4767,Even higher paid self employed could be losing a lot of income these days.,26/3/20,0.25,0.5,0.178,0.822,0.0,-0.3818,joy
4242,4801,Have a nice day.,26/3/20,0.6,1.0,0.0,0.417,0.583,0.4215,joy
4251,4810,We continue to be able to WFH.,14/8/20,0.5,0.625,0.0,1.0,0.0,0.0,joy
4262,4822,Reading the news about business owners organising and I am glad they are standing up for themselves.,14/8/20,0.5,1.0,0.0,0.833,0.167,0.4588,joy
4302,4862,"Some points mentioned by Pritam and Sylvia are interesting:

>Mr Singh asked if the measures in the various schemes would represent a “new normal” for Singapore, especially after the nine months that several schemes in the Resilience Budget covers.",7/4/20,0.13106060606060607,0.5174242424242425,0.0,0.932,0.068,0.4019,joy
4307,4867,"Hopefully, there are longer term measures that will kick in when the economy gets better.",7/4/20,0.5,0.5,0.0,0.699,0.301,0.6808,joy
