,index,Sentences,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,Emotions
1133,1312,Have a little space in yr heart 💓 have a little say in yr mind 💓 All ppl aren’t they make equal irrelevant of all race and religion  We are to partake the goodness of one another and give our best  Let all be a great nation together  We live and fight for our future and our children future may god bless us  I love my gov as he is one great person who will see us thru this is a crucial time and moment but everybody is here to make a difference and live a better future 💓👍🏻🉐 Salamat Hari Raya,24/5/20,0.19984848484848483,0.5016666666666666,0.017,0.797,0.186,0.9413,joy
1136,1315,"All you teams are treating of us friendly with love2 as of a family member, really it's unbelievable.",24/5/20,0.0625,0.75,0.0,0.74,0.26,0.6461,anger
1139,1318,Make Singapore great and United.,24/5/20,0.8,0.75,0.0,0.303,0.697,0.7845,neutral
1140,1319,Love you all.,24/5/20,0.5,0.6,0.0,0.323,0.677,0.6369,joy
1141,1320,Lovely wish to all Happy Hari Raya Aidilfitry                      Bangladeshi Migrant,24/5/20,0.65,0.875,0.0,0.407,0.593,0.8807,joy
1146,1325,We are really happy and blessed.,24/5/20,0.8,1.0,0.0,0.329,0.671,0.8464,joy
1150,1329,Thank you sir.for wishing.we will remember with respect you.you are real leader  to lead for a wonderful country.so much appriciated,24/5/20,0.4666666666666666,0.5,0.0,0.632,0.368,0.8519,joy
1152,1331,I enjoy having a charismatic PM.,24/5/20,0.45,0.75,0.0,0.484,0.516,0.4939,joy
1156,1335,He brought the many poor slumps to having good income and comfortable living.,24/5/20,0.3,0.625,0.161,0.518,0.321,0.4767,sadness
1167,1346,I know my mind is normally strong but not now.,24/5/20,0.4333333333333333,0.7333333333333333,0.0,0.788,0.212,0.2846,neutral
1169,1348,#staysafe more importantly #staysane.,24/5/20,0.45,0.75,0.0,0.536,0.464,0.3804,neutral
1172,1351,"His manner, gesture and statesmanship is remarkable.",24/5/20,0.75,0.75,0.0,0.625,0.375,0.5574,neutral
1173,1352,Wishing his long life and good health.,24/5/20,0.32499999999999996,0.5,0.0,0.51,0.49,0.5859,joy
1174,1353,"Prime Minister Sir, first of all I salute you from the bottom of my heart, and I wish you a happy Eid-ul-Fitr.",24/5/20,0.525,0.6666666666666666,0.0,0.726,0.274,0.7506,joy
1175,1354,I'm really surprised to see you behave like this angel.,24/5/20,0.1,0.9,0.0,0.63,0.37,0.5709,joy
1177,1356,"And one more thing I want to tell you, every expatriate in my country who works in Singapore, millions of people are praying for you, and I think you will be a model for all the prime ministers of the world for the rest of your life.",24/5/20,0.5,0.5,0.0,0.911,0.089,0.4728,anger
1178,1357,"And they need to learn from those who do not establish human rights by sitting on their knees, oppressing people and oppressing them, they only benefit themselves.",24/5/20,0.0,0.55,0.0,0.897,0.103,0.4588,fear
1180,1359,"Sir, in the end I will say that you continue your great good deeds, may Allah have mercy on you inshaAllah.",24/5/20,0.75,0.675,0.0,0.642,0.358,0.8591,neutral
1184,1364,"I’m thankful that I’m comfortable and staying in my own home, surrounded by my comforts and the people I love.",24/5/20,0.5,0.7999999999999999,0.0,0.512,0.488,0.936,fear
1187,1367,"I’m grateful I have the means to support my part time help, driver, etc., (as and where relevant) as they quarantine themselves too.",24/5/20,0.4,0.9,0.0,0.693,0.307,0.8126,joy
1189,1369,"I’m thankful that my family, friends and I are safe and healthy.",24/5/20,0.5,0.5,0.0,0.361,0.639,0.9081,sadness
1191,1371,I pray that all those away from their families and homes are well and safe.,24/5/20,0.5,0.5,0.0,0.601,0.399,0.743,sadness
1192,1372,"I extend my prayers and thanks to the doctors, nurses, health practitioners, government officials, scientists and everyone else working tirelessly and at the risk to their own health to trace and treat every possible case and to do all they can to find a cure, curb the spread and eradicate the threat.",24/5/20,0.26666666666666666,0.7333333333333334,0.095,0.779,0.126,0.2023,fear
1196,1376,"I pray we all come out of this, stronger and may we recognise, appreciate and respect everyday life.",24/5/20,-0.2,0.6,0.0,0.539,0.461,0.8779,fear
1203,1383,"MOST EFFECTIVE AND SAFE DRUG TO CURE COVID 19 IN JUST THREE (3) DAYS MAY 24, 2020 PLEASE MANUFACTURE THE INGREDIENTS OR COMPONENTS OF FABUNAN ANTI VIRAL INJECTION OR F.A.I.",24/5/20,0.5333333333333333,0.6,0.073,0.627,0.3,0.8864,fear
1207,1387,DRUG ARE WRITTEN AND INDICATED IN THESE THREE (3) WEBSITES AND SINGAPORE CAN MANUFACTURE THE INGREDIENTS OR COMPONENTS OF THIS DRUG FOR COVID 19: 1. https://webcache.googleusercontent.com/search?q=cache%3Aj85f-XIISPoJ%3Ahttps%3A%2F%2Flibres.uncg.edu%2Fir%2Funcg%2Ff%2FElbourakadi_uncg_0154D_10788.pdf+&cd=2&hl=fil&ct=clnk&gl=ph 2. https://patents.google.com/patent/US6172053B1/en 3. https://patents.google.com/patent/US5492901A/en We must NOT stop at just testing if a person is positive for Covid 19 or not.,24/5/20,0.22727272727272727,0.5454545454545454,0.0,0.889,0.111,0.6692,fear
1210,1390,This Fabunan Anti-viral Injection is the only true drug for Covid 19.,24/5/20,0.175,0.825,0.0,0.797,0.203,0.4215,sadness
1213,1393,"According to the Nobel-prize winning scientist who discovered and identified the HIV AIDS virus, Dr. Luc Montagnier,the Covid 19 virus is very similar to the drug resistant strains of the HIV AIDS virus.",24/5/20,0.25,0.635,0.06,0.847,0.093,0.296,joy
1225,1405,is safe for use even in INFANTS with Covid 19 as F.A.I.,24/5/20,0.5,0.5,0.0,0.791,0.209,0.4404,anger
1228,1408,"Dr. Ethan Will Taylor, PhD, Principal HIV/AIDS investigator at the University of North Carolina at Greensboro, stated “currently there is only one drug combination in the universe that we are aware of that possesses this rare pharmacologic activity and Fil-Am Tech., Inc. holds the patent on that combination.” ELBOURAKADI, NAJOUA, Ph.D. A Novel Method For The Selective Elimination Of HIV Infected Cells: Dexamethasone And Procaine As A C ELBOURAKADI, NAJOUA, Ph.D. A Novel Method For The Selective Elimination ...",24/5/20,0.1375,0.6375,0.04,0.902,0.058,0.1027,joy
1230,1410,Tourniquet test was positive with presence of petechial hemorrhage indicative of dengue fever.,24/5/20,0.22727272727272727,0.5454545454545454,0.0,0.769,0.231,0.5574,fear
1234,1414,"It is important to note that if you are a drug company and want your drug to be studied at the UNCG, you have to pay millions, if not billions, of US dollars before UNCG will accept your request.",24/5/20,0.4,1.0,0.034,0.827,0.139,0.5106,anger
1239,1419,Thank you sir you are really  Great,23/5/20,0.8,0.75,0.0,0.42,0.58,0.7841,neutral
1241,1421,I also wish all my fellow buddhist members a Happy Vesak Day.,7/5/20,0.8,1.0,0.0,0.556,0.444,0.7506,joy
1242,1422,"We experienced a different Vesak Day this year, but we still practice the buddhist way that is to be compassionate and be kind to all beings.",7/5/20,0.4666666666666666,0.7999999999999999,0.0,0.721,0.279,0.872,fear
1245,1425,May all be blessed with great wisdom and good health and strong mind.,7/5/20,0.6444444444444445,0.6944444444444445,0.0,0.312,0.688,0.9559,joy
1246,1426,"PM Lee, thank you and team for managing the CoVid19 crisis with hardwork and care...do take care and Happy Vesak Day..",7/5/20,0.8,1.0,0.134,0.557,0.308,0.6486,joy
1247,1427,Happy wesak to all ...,7/5/20,0.8,1.0,0.0,0.519,0.481,0.5719,joy
1248,1428,"Wish all safe, well and happy.",7/5/20,0.65,0.75,0.0,0.149,0.851,0.886,joy
1249,1429,Compassion is the greatest gift.,7/5/20,1.0,1.0,0.0,0.165,0.835,0.8779,joy
1256,1436,"Happy ""Vesak"" Day to all.",7/5/20,0.8,1.0,0.0,0.519,0.481,0.5719,joy
1257,1437,"May all beings be well, happy, peaceful, free from enmity and sufferings.",7/5/20,0.4833333333333334,0.7666666666666666,0.0,0.394,0.606,0.9062,joy
1258,1438,May the world be free from Corona pandemic.,7/5/20,0.4,0.8,0.0,0.68,0.32,0.5106,fear
1259,1439,"Please stay home, be safe and save lives.",7/5/20,0.5,0.5,0.0,0.373,0.627,0.8126,joy
1261,1441,TRACE-TOGETHER APP ( Providing an incentive to use it ) This App could be a great help in our efforts to contain COVID-19.,7/5/20,0.8,0.75,0.0,0.646,0.354,0.8519,joy
1265,1445,Happy Vesak Day to all Singaporeans and the whole world 🙏🙏🙏 I'm sure this year everyone of us regard of others part of the world..we had a historic year to celebrate our festive season ..like today the great lord of Buddha birthday anniversary ..we can only stay at home to do our dharma chanting at home.,7/5/20,0.3833333333333333,0.6731481481481482,0.0,0.749,0.251,0.9501,joy
1269,1449,Happy Vesak Day!,8/5/20,1.0,1.0,0.0,0.334,0.666,0.6114,joy
1271,1451,"🙏Let’s commemorate Vesak Day today by reaffirming our vow as Buddhists to strive for the peace and happiness in our world, our lives and that of others just before his passing, Shakyamuni Buddha urged his disciples to regard his teachings as their teacher because only the truth,the Law of life, is eternal .",8/5/20,0.35,0.6,0.0,0.876,0.124,0.7964,joy
1272,1452,"💁‍♀️  He stressed that the way to pay homage to him was not merely by offering flowers, incense, and lights, but by truly and sincerely striving to follow his teachings.",8/5/20,0.375,0.5,0.079,0.705,0.217,0.7964,anger
1273,1453,"🙏  The Essence of Shakyamuni’s teachings is contained in his highest teaching, the Lotus Sutra, which states that Buddhahood , a condition of absolute happiness and freedom from all fear and illusions, is inherent in all life, and is eternal.",8/5/20,0.44999999999999996,0.55,0.071,0.756,0.173,0.6808,joy
1277,1457,The sutras were translated into different languages and teachings were adopted and merged into different cultures in Asia- the origin of the great variety and diversity of the Buddhist teachings that exist today.,8/5/20,0.26666666666666666,0.65,0.0,0.886,0.114,0.6249,fear
1278,1458,🙏  Great Buddhist Teachers like.,8/5/20,0.8,0.75,0.0,0.233,0.767,0.765,joy
1279,1459,"T’ien-t’ai and Chang-an confirmed the Lotus Sutra as the greatest of the Buddha’s teachings, because of its teaching that everyone can manifest the Buddha state in their lives.",8/5/20,0.7,1.0,0.0,0.865,0.135,0.6369,anger
1283,1463,"🇷🇴 💙💛❤️The spirit is expressed in the objective of the SGI, as explained by President Ikeda states: “ Our goals is become happy not only ourselves, but to enable others to become happy as well.",8/5/20,0.4,0.775,0.0,0.725,0.275,0.886,joy
1294,1474,"So time to revise dining out,  increase the number to 12 pax max but with safe distance measures still...",23/9/20,0.5,0.5,0.0,0.706,0.294,0.6858,sadness
1295,1475,Visitors to different household also should be increased to 10pax this allow family members to bond...  We also want to encourage bonding  which this Covid 19 has caused a lot of isolation,23/9/20,0.0,0.6,0.072,0.693,0.235,0.628,sadness
1304,1484,"Yes, there are having safe distancing rules.",26/9/20,0.5,0.5,0.0,0.472,0.528,0.6808,neutral
1310,1490,"Until the number of transmissions are reduced, the chances of transmissions are still high.",26/9/20,0.16,0.5399999999999999,0.0,0.795,0.205,0.2732,sadness
1322,1502,I thought i read that they are supposed to be tested covid free before departure but apparently seems not so.,23/9/20,0.225,0.575,0.0,0.888,0.112,0.2846,sadness
1325,1505,Wondering if you will relook at it if there is better way?,23/9/20,0.5,0.5,0.0,0.791,0.209,0.4404,neutral
1337,1517,So plz also take a responsibility  for those kind of people,3/4/20,0.6,0.9,0.0,0.85,0.15,0.1513,fear
1338,1518,"yes, please be more stern and assertive.",5/4/20,0.5,0.5,0.0,0.5,0.5,0.6124,neutral
1340,1520,"we can try our best to educate and advice, but some really, it just won't get into their head.. ""drinking together only what"".. ""not so near what"".. ""aiyah, ok one lah"".. many are still complacent, especially those who've never been critically ill or have a critically ill love ones.. so please, for stubborn people, please do have authorities to help make sure they disperse and go home, not loiter and later regroup to catch up, chillout, jam, game together etc...",5/4/20,0.14615384615384613,0.5991452991452992,0.052,0.655,0.293,0.9778,fear
1341,1521,"Ministry of Health, Singapore Good job .",3/4/20,0.7,0.6000000000000001,0.0,0.633,0.367,0.4404,neutral
1348,1528,I do hope the officials will consider also suspending all passenger arrivals and departures for this one month and to only allow cargo flights to operate.,3/4/20,0.0,1.0,0.0,0.827,0.173,0.5859,neutral
1352,1532,We thank Minister Wong and Gan for finally making the correct decision to encourage wearing mask in public.,3/4/20,0.0,0.5333333333333333,0.0,0.734,0.266,0.7003,fear
1353,1533,The communication should be more focus on stopping the spreaders rather than keeping one safe.,3/4/20,0.5,0.5,0.105,0.732,0.163,0.2585,anger
1356,1536,Peer pressure is the most effective.,3/4/20,0.55,0.65,0.229,0.417,0.354,0.2944,fear
1358,1542,These are good measures.,27/3/20,0.7,0.6000000000000001,0.0,0.508,0.492,0.4404,neutral
1380,1564,"If you are going to enforce anything, please enforce in full cycle and not halfway, enforce at employees' end and yet not enforcing it on the employers' end.",27/3/20,0.35,0.55,0.0,0.922,0.078,0.3182,anger
1381,1565,"PS: Doctors now give MCs as if it is free, as long as you cough a little, running nose a little, also give 5 days MC.",27/3/20,-0.006249999999999992,0.55,0.0,0.87,0.13,0.5106,sadness
1391,1575,Could related department kindly look in this matter?,29/3/20,0.3,0.65,0.0,0.581,0.419,0.5147,joy
1403,1588,I am afraid these people will do us in and infect countless innocent people.,24/3/20,-0.033333333333333326,0.6999999999999998,0.0,0.833,0.167,0.34,fear
1405,1590,"If this carry on, viruse outbreak is a true issue in front of us.",24/3/20,0.35,0.65,0.0,0.811,0.189,0.4215,fear
1422,1607,Strict quarantine and hard rules on social distancing are extremely important.,24/3/20,0.04722222222222222,0.5361111111111111,0.112,0.72,0.168,0.1761,fear
1430,1615,Their government only cares on $ and $ and $ Olympics.,24/3/20,0.0,1.0,0.0,0.7,0.3,0.4588,anger
1431,1616,Good move to let returnee to observe SHN at dedicated accommodation with the transport arranged from airport!,24/3/20,0.875,0.6000000000000001,0.0,0.708,0.292,0.7345,joy
1436,1621,"For traveller or residents , would there be informative video on the apps to encourage more people to use it ?",24/3/20,0.5,0.5,0.0,0.845,0.155,0.5106,fear
1449,1634,Would appreciate clarification soonest as we have classes coming up in a few days and we need to make the necessary arrangements,24/3/20,-0.1,0.55,0.0,0.881,0.119,0.4019,sadness
1452,1637,Good move and well done #taskforce.,20/3/20,0.7,0.6000000000000001,0.0,0.444,0.556,0.6124,neutral
1471,1656,How many Mee Siam does he need to sell to cover the fine?,2/3/21,0.45833333333333337,0.5,0.0,0.87,0.13,0.2023,neutral
1482,1667,"This will result in the condo implementing more stringent measures, affecting everyone else, just because 1 joker canâ€™t stick to the rules...",2/3/21,0.5,0.5,0.0,0.93,0.07,0.128,anger
1486,1671,The only part of a show I liked watching him is the one he hopped on and off the underground tunnel wall and nearly punched Chan Han Wei,2/3/21,0.2333333333333333,0.7333333333333334,0.0,0.899,0.101,0.4215,fear
1488,1673,Why wear so nice to court?,3/3/21,0.6,1.0,0.0,0.58,0.42,0.5598,anger
1491,1676,"good thing do not spread, but bad news spread like wild fire.",2/3/21,0.033333333333333375,0.5555555555555555,0.154,0.399,0.447,0.7073,sadness
1493,1678,"Just wondering,  they can hide personal life and secrets (I'm sure they have many being ppl of more power), dont understand how they can overlook this.",2/3/21,0.375,0.5472222222222223,0.061,0.857,0.082,0.1531,joy
1494,1679,Singapore government doesn't want you to be happy.,2/3/21,0.8,1.0,0.112,0.549,0.339,0.5389,joy
1501,1686,"At the most they will just get a gentle slap on the wrist and a ""don't do it again"" warning.",2/3/21,0.35,0.65,0.11,0.685,0.205,0.2732,anger
1508,1693,"And i didn't see even 1 officer making rounds to do spot check...they should come every weekends and see the crowds...i can easy get 5- 6 groups gathering more then 8, its crazy!",24/2/21,0.061111111111111116,0.7444444444444445,0.071,0.834,0.095,0.2003,anger
1512,1697,"Human beings Muslims pray together in the Mosques or wherever you are, closely side to side, shoulder to shoulder touch each other, and feet to feet touch each other, facing the 1 and only Kaaba, 1 of the biggest reasons is we humans Muslims, rich or poor this or that, together do the same style of praying and worshipping only GOD Almighty ALLAH SWT.... For the first time ever since Religion of Peace Islam exist 1400 years ago, humans Muslims praying not closely since covid-19 pandemic start all over the earth.",25/2/21,-0.00277777777777778,0.5175925925925926,0.03,0.779,0.191,0.9406,fear
1513,1698,"So, we humans Muslims can change the rules of Glorious Holy Scripture of Quran and Authentic Scriptures of Saheeh Hadeeth if something like this pandemic happen, but not against the rules of Quran and Hadeeth, and so far we keep on doing it nicely since this pandemic start... Oh ya.",25/2/21,0.39999999999999997,0.9166666666666666,0.0,0.851,0.149,0.802,anger
1514,1699,Well done to Sg PAP Gov too for handling superbly covid-19 pandemic in Singapore... ðŸ’ªðŸ–’ðŸ‘â¤âœŒðŸ˜ðŸ‘,25/2/21,1.0,1.0,0.0,0.87,0.13,0.2732,sadness
1515,1700,I just read this article which stated that 29 individuals had been breached safe distancing rules yet there was not one name given.,10/2/21,0.5,0.5,0.0,0.879,0.121,0.4404,sadness
1531,1716,The coup regime is working hard to pass a cyber security law.,10/2/21,-0.2916666666666667,0.5416666666666666,0.109,0.703,0.187,0.25,fear
1535,1720,"Once this is confirmed, they will consider the public a criminal and engage in online conversations, Telecommunications Freedom of speech should not be a dream, as the whole country will be under the ironclad.",10/2/21,0.05,0.5041666666666667,0.129,0.705,0.166,0.3527,fear
1539,1724,Good catch on the companies and the restrictions on the festive celebration.,6/2/21,0.7,0.6000000000000001,0.0,0.629,0.371,0.7096,anger
1540,1725,These are all for the good cause to curb the spread of virus.,6/2/21,0.7,0.6000000000000001,0.0,0.805,0.195,0.4404,anger
1542,1727,Fine those who flew in w Covid19 symptoms as well...,6/2/21,0.4166666666666667,0.5,0.0,0.816,0.184,0.2023,fear
1553,1754,"Itâ€™s a store of value for me, Itâ€™s also a good investment vehicle if you have an appetite for risk.",6/2/21,0.7,0.6000000000000001,0.094,0.67,0.237,0.4939,joy
1577,1778,"Out of sudden, everyone has so many friends want to dine in together.",28/12/20,0.25,0.5,0.0,0.69,0.31,0.6049,anger
1579,1780,Now itâ€™s easily to get a table for 2 or 4.,28/12/20,0.43333333333333335,0.8333333333333334,0.0,0.769,0.231,0.34,joy
1589,1790,"How does that constitute being safe from covid, might as well slowly open from 5 to 8 to 10 and so on before opening up to general travellers.",27/8/20,0.18333333333333335,0.5,0.0,0.828,0.172,0.6124,fear
1590,1791,"Why blame the restaurants only , most dine in customers are grown adults who know the rules, but I seen a lot of them hack Care and mingle across tables.",28/8/20,0.25,0.75,0.055,0.806,0.139,0.5574,anger
1591,1792,"Itâ€™s like â€œaiyah caught also fine restaurant not fine meâ€ attitude.Look the servers are usually occupied, especially during peak hours; they have to take orders, serve and clean itâ€™s not like they are standing there Zou bo.",28/8/20,0.06500000000000002,0.5900000000000001,0.0,0.739,0.261,0.8519,anger
1597,1798,"Hopefully, we have â€œambassadorsâ€ who prowl the hawker centres during lunch time and call out to those who leave messy tables to clean up after themselves...fine them if they donâ€™t do so...",22/8/20,0.08333333333333334,0.55,0.1,0.755,0.146,0.4019,anger
1605,1806,Our people just do not have what it takes to  be socially responsible citizens.,22/8/20,0.2,0.55,0.0,0.85,0.15,0.3182,anger
1613,1814,And be kind and loving toward cleaner .,21/8/20,0.6,0.925,0.0,0.308,0.692,0.8402,anger
1614,1815,It's easy and requires to be kind to your boss manager and head of the office.,21/8/20,0.5166666666666666,0.8666666666666667,0.0,0.69,0.31,0.743,neutral
1624,1825,I wandering who is the stupid person from gov.to have this ideal to implement this !!,30/8/20,0.10000000000000003,1.0,0.162,0.62,0.218,0.2924,anger
1625,1826,"He dont understand what is business, we have been lockdown for more than 2 months and now just starting have abit more better business, come out this ideal again to hit us, I think this person no brain",30/8/20,0.48,0.52,0.052,0.778,0.17,0.7178,neutral
1634,1835,Good for them.,28/6/20,0.7,0.6000000000000001,0.0,0.408,0.592,0.4404,joy
1641,1842,Most people who flout safe distancing rules do not understand the seriousness of this virus.,28/6/20,0.5,0.5,0.0,0.763,0.237,0.4675,anger
1646,1847,"At the coffeeshops, I always see many men having their good time to have beer with friends after their meal without wearing mask.",28/6/20,0.6,0.55,0.0,0.769,0.231,0.7184,joy
1649,1850,Must let them get infected then they will know how super deadly is this virus.,28/6/20,0.06666666666666665,0.5333333333333333,0.159,0.647,0.194,0.1779,neutral
1651,1852,"I am so grateful to Mr Cj arÃªte have made my dreams come true, after i try to invest with so many expert forex and binary traders who scammed me, I finally met Mr Cj arÃªte through someone he helped, I took a bold step invested $500 which was all I got at the moment and unbelievably I got my profit worth $5,500.00 within 5 days I am happy right now  Contact:  https://www.facebook.com/Cj.arete658",26/6/20,0.28988095238095235,0.681547619047619,0.0,0.739,0.261,0.9593,joy
1653,1854,The government wonâ€™t stand in your way if you have a good precaution taken and make sure all are safe.,20/6/20,0.5666666666666667,0.662962962962963,0.0,0.664,0.336,0.7964,neutral
1654,1855,"Also to those who had been jail during the CB, I know days in CB are boring but is for your own good and also good for others donâ€™t be a selfish person.",20/6/20,0.06666666666666664,0.7000000000000001,0.143,0.667,0.19,0.4404,anger
1656,1857,Its nice to see action being taken.,20/6/20,0.35,0.55,0.0,0.682,0.318,0.4215,joy
1657,1858,Its only fair to those who have complied and did their part during CB.,20/6/20,0.35,0.95,0.0,0.85,0.15,0.3182,anger
1658,1859,Our government is good and act fast to prevent spread of COVID-19.,20/6/20,0.44999999999999996,0.6000000000000001,0.0,0.714,0.286,0.4588,fear
1665,1867,It is good that we stand firm to the rules and regulation.,20/6/20,0.24999999999999997,0.5,0.0,0.791,0.209,0.4404,neutral
1697,1899,"Closed for dine in for a week, but free advertising in so many different channels.",20/6/20,0.2,0.5,0.0,0.745,0.255,0.6652,neutral
1702,1904,I think they have not gather for months and chats happily.,21/6/20,0.8,1.0,0.0,0.714,0.286,0.5574,sadness
1703,1905,But I am happy to see them like that.,21/6/20,0.8,1.0,0.0,0.492,0.508,0.7351,joy
1714,1916,Mind me saying see people flocking the mall huge crow isnâ€™t going to be safe and health   In the current situation   And donâ€™t mind me saying with huge crow   Thehigh sight that safe distancing would be in place would be none :   And it would be quite scary because everyone it coming together all at once   Ex specially u dk where have they came because that maybe the person might be ill u wonâ€™t know because the crow it so huge   And also if the crow it too huge they wonâ€™t have any social distancing at all it quite scary in the sense that when there a huge crow within the crow u dk if the person is ill a not and still goes around,20/6/20,0.09931972789115652,0.7527210884353741,0.091,0.783,0.125,0.4047,fear
1720,1922,They want to enjoy only...,21/6/20,0.2,0.75,0.0,0.4,0.6,0.5423,joy
1726,1928,"Do what the Rome do, is safe.",16/6/20,0.5,0.5,0.0,0.674,0.326,0.4404,neutral
1731,1933,Or think they are more superior be as they are expats or tourists?,16/6/20,0.6,0.7,0.0,0.76,0.24,0.5849,sadness
1733,1935,I donâ€™t get why the cna the being  which I happen to come across was charged and that happen more than once invited Friend to the person house even fam and even so during cb when the gov meantioned not cannot invite any Friend or fam,16/6/20,0.5,0.5,0.036,0.808,0.156,0.7121,anger
1742,1944,"If your free speech can be made into a legislative process where u have to apply with the police to talk at a venue, it is not free.",16/6/20,0.1,0.8,0.0,0.777,0.223,0.765,fear
1747,1949,It would be interesting to see what sort of justice will be done.,16/6/20,0.5,0.5,0.0,0.654,0.346,0.701,joy
1758,1960,Vietnam and Thailand - are the people able to have access to doctors easily like in Singapore?,16/6/20,0.4666666666666667,0.7291666666666667,0.0,0.741,0.259,0.5994,joy
1763,1965,"While they and their families sitting high and dry, everyday fine weather with rich fields in front of them.",15/6/20,0.137,0.598,0.0,0.759,0.241,0.6597,fear
1771,1973,"Whether it's effective or not, I really don't care.",10/6/20,0.25,0.5,0.0,0.521,0.479,0.6716,anger
1776,1978,Now The virus is on the shield and table now how is clearers going to clean it?,10/6/20,0.3666666666666667,0.7000000000000001,0.0,0.856,0.144,0.4019,neutral
1777,1979,Use the same cloth clean the table then clean the shield?,10/6/20,0.24444444444444446,0.5083333333333334,0.0,0.625,0.375,0.6597,neutral
1780,1983,Easy as that.,10/6/20,0.43333333333333335,0.8333333333333334,0.0,0.408,0.592,0.4404,anger
1785,1988,Thailand and Malaysia people are all out and about with their mask and still keeping clean.,10/6/20,0.3666666666666667,0.7000000000000001,0.0,0.847,0.153,0.4019,anger
1788,1991,It will be a nightmare if they clean the tables and with the same cloth clean the pants.,10/6/20,0.24444444444444446,0.5083333333333334,0.0,0.735,0.265,0.6597,anger
1790,1993,It can be unbelievable,10/6/20,-0.25,1.0,0.0,0.625,0.375,0.2023,neutral
1806,2009,Safe distancing?,7/6/20,0.5,0.5,0.0,0.256,0.744,0.4404,neutral
1807,2010,What safe distancing?,7/6/20,0.5,0.5,0.0,0.408,0.592,0.4404,neutral
1820,2023,"WHO need to assure, with the truth, so most countries will not panic and lockdown again.",4/6/20,0.5,0.5,0.0,0.637,0.363,0.7508,neutral
1822,2025,"Be strong, stay confident, it is not the end of the world, peoples with bad luck will get infected, do not push the blame to other for spreading the virus, it will always be around, everywhere within the universe, like the common flu.",4/6/20,-0.038333333333333296,0.6216666666666667,0.159,0.6,0.241,0.577,anger
1823,2026,"May good luck be with us always, without doing anything we remain healthy.",4/6/20,0.6,0.55,0.0,0.538,0.462,0.8225,joy
1828,2031,Help given to individual is already so minimal!,4/6/20,-0.0625,0.5,0.0,0.701,0.299,0.4574,fear
1844,2047,"Sirs and mdm, please provide more touch and go timing.",4/6/20,0.5,0.5,0.0,0.796,0.204,0.3182,neutral
1846,2049,Most of the company do not like sick workers may force to terminate or sack.,4/6/20,-0.10714285714285715,0.6785714285714286,0.118,0.73,0.152,0.1511,sadness
1858,2061,My boss very good to me.,4/6/20,0.9099999999999999,0.7800000000000001,0.0,0.61,0.39,0.4927,neutral
1869,2072,Only those who are *not well need to be tested.,3/6/20,0.0,1.0,0.0,0.811,0.189,0.2732,fear
1880,2083,"This epidemic can be eliminated if we do not travel and move from one country to another, so it is possible to reopen, but traveling for holiday will have serious consequences.",29/5/20,-0.16666666666666666,0.8333333333333333,0.043,0.853,0.104,0.4767,neutral
1886,2089,I donâ€™t think so .. the only way out is lockdown then they can distance themselves  toward the ppl ..but their livelihood will definitely get affected ...,22/3/20,0.0,0.75,0.055,0.79,0.155,0.4404,fear
1891,2094,"Because one is easy just talk only, while other is hard to implement?",20/3/20,0.004166666666666666,0.6875,0.092,0.719,0.19,0.3612,anger
1898,2101,Ok. Granted that the mask is not full proof.,20/3/20,-0.175,0.55,0.0,0.625,0.375,0.4939,neutral
1911,2116,Can our govt please  produce more masks and enforce compulsory mask wearing ?,20/3/20,0.5,0.5,0.0,0.827,0.173,0.3182,joy
1922,2127,They want to shorten the hours to gather bigger crowd inside each cabin so that can contain the virus easier inside the cabin and lock down with the virus totally contained to be Virus Flyer!,21/3/20,-0.051851851851851864,0.512962962962963,0.0,0.883,0.117,0.5255,anger
1925,2130,Idea of having 1 metre distance is just ideal but not feasible.,16/3/20,0.9,1.0,0.0,0.82,0.18,0.296,sadness
1952,2157,?Is that ok??,20/3/20,0.5,0.5,0.0,0.422,0.578,0.4098,neutral
1954,2160,Speak to a decision maker today and open up new opportunities to achieve your financial goals kindly contact us with the details below  and get attended to by a loan consultant from our company thank you our loans are easy access to hard money at affordable loan interest rate transactions.,7/4/20,0.14633838383838382,0.5382575757575757,0.024,0.729,0.247,0.9153,joy
1980,2187,Also provide in the app a function for recording of key details like times/dates of onset of various symptoms.,11/3/20,0.0,0.75,0.0,0.872,0.128,0.3612,joy
1985,2192,I thought there are smart scholars in public service who can come up with amazing solutions?,22/1/21,0.27142857142857146,0.5365079365079365,0.0,0.594,0.406,0.802,fear
1991,2198,Even individuals are allowed to buy 50k boxes easily now.,25/3/20,0.43333333333333335,0.8333333333333334,0.0,0.789,0.211,0.34,neutral
1994,2201,"there is no ""safe distancing "" practised at all since they have to squeezed together now!",25/3/20,-0.3125,0.5,0.12,0.707,0.174,0.2481,sadness
2006,2214,"When loved ones are removed from your home by ambulance because the virus has hit them hard, you are not going to be able to follow them there, sit by their hospital bed and hold their hand.",25/3/20,0.30277777777777776,0.6555555555555556,0.033,0.8,0.167,0.7717,fear
2009,2217,They are not going to be well enough to text you.,25/3/20,0.0,0.5,0.0,0.826,0.174,0.2732,anger
2012,2220,Imagine that person is someone you love dearly.,25/3/20,0.5,0.6,0.0,0.462,0.538,0.7906,neutral
